mod,nAg,nOb,obDen,rRep,rOr,rOrX,rAt,rAtX,str,exp,hullOLD,hull,iso,isoLast,cco,ccoLast,cc,ccLast,vmrLast,degIn,degOut,degTot,avgDeg
V,200,40,0.2,10,15,1.50X,30,2X,45,402.98,95011.51,95.01,0.04,0,1.04,1,0.38,0.39,8.72,10.63,10.63,21.26,10.63
V,200,40,0.2,10,15,1.50X,30,2X,45,302.48,80069.56,80.07,0,0,1,1,0.38,0.39,9.71,11.14,11.14,22.29,11.14
V,200,40,0.2,10,15,1.50X,30,2X,45,371.17,105259.73,105.26,0.28,0,1.28,1,0.38,0.37,11.11,11,11,22,11
V,200,40,0.2,10,15,1.50X,30,2X,45,319.75,65605.1,65.61,0.02,0,1.02,1,0.38,0.36,13.58,11.31,11.31,22.61,11.31
V,200,40,0.2,10,15,1.50X,30,2X,45,414.06,108567.63,108.57,0.07,1,1.07,2,0.37,0.37,8.19,10.61,10.61,21.22,10.61
V,200,40,0.2,10,15,1.50X,30,2X,45,322.12,83988.97,83.99,0,0,1,1,0.37,0.38,13.04,11,11,22,11
V,200,40,0.2,10,15,1.50X,30,2X,90,515.18,117959.76,117.96,0.04,0,1.04,1,0.39,0.4,8.67,10.69,10.69,21.38,10.69
V,200,40,0.2,10,15,1.50X,30,2X,90,486.01,119161.62,119.16,0.17,1,1.17,2,0.36,0.36,5.16,10.42,10.42,20.85,10.42
V,200,40,0.2,10,15,1.50X,30,2X,90,360.96,97035.7,97.04,0.18,1,1.18,2,0.38,0.37,10.39,10.5,10.5,21,10.5
V,200,40,0.2,10,15,1.50X,30,2X,90,471.78,105285.2,105.29,0.02,0,1.02,1,0.37,0.38,10.08,10.68,10.68,21.36,10.68
V,200,40,0.2,10,15,1.50X,30,2X,90,338.67,109453.88,109.45,0.07,0,1.07,1,0.39,0.41,8.08,10.73,10.73,21.45,10.73
V,200,40,0.2,10,15,1.50X,30,2X,90,389.47,102970.27,102.97,0.05,0,1.05,1,0.36,0.34,7.68,10.58,10.58,21.15,10.58
V,200,40,0.2,10,15,1.50X,30,2X,90,410.38,116780.56,116.78,0.11,0,1.11,1,0.37,0.39,8.6,10.83,10.83,21.66,10.83
V,200,40,0.2,10,15,1.50X,30,2X,90,463.8,109871.6,109.87,0.05,0,1.05,1,0.36,0.36,6.05,10.45,10.45,20.9,10.45
V,200,40,0.2,10,15,1.50X,30,2X,90,447.12,112477.2,112.48,0.26,1,1.26,2,0.37,0.36,9.39,10.56,10.56,21.12,10.56
V,200,40,0.2,10,15,1.50X,30,2X,90,408.89,93317.39,93.32,0.22,1,1.22,2,0.37,0.36,7.64,10.62,10.62,21.24,10.62
V,200,40,0.2,10,15,1.50X,30,2X,90,457.95,112021.02,112.02,0.25,1,1.25,2,0.36,0.38,7.03,10.65,10.65,21.3,10.65
V,200,40,0.2,10,15,1.50X,30,2X,90,467.95,98587.62,98.59,0,0,1,1,0.37,0.37,7.11,10.62,10.62,21.24,10.62
V,200,40,0.2,10,15,1.50X,30,2X,90,456.31,115785.66,115.79,0.03,0,1.03,1,0.38,0.39,4.92,10.45,10.45,20.9,10.45
V,200,40,0.2,10,15,1.50X,30,2X,90,463.5,105963,105.96,0.05,0,1.05,1,0.36,0.34,6.72,10.8,10.8,21.61,10.8
V,200,40,0.2,10,15,1.50X,30,2X,90,364.19,101609.76,101.61,0.31,1,1.31,2,0.36,0.35,6.36,10.75,10.75,21.5,10.75
V,200,40,0.2,10,15,1.50X,30,2X,90,466.87,118903.86,118.9,0.05,0,1.05,1,0.38,0.38,6.68,10.5,10.5,21.01,10.5
V,200,40,0.2,10,15,1.50X,30,2X,90,401.87,123596.2,123.6,0.02,0,1.02,1,0.36,0.34,5.47,10.53,10.53,21.06,10.53
V,200,40,0.2,10,15,1.50X,30,2X,90,397.73,93353.3,93.35,0.06,0,1.06,1,0.37,0.36,6.97,10.64,10.64,21.28,10.64
V,200,40,0.2,10,15,1.50X,30,2X,90,336.07,93567.2,93.57,0.1,1,1.1,2,0.36,0.36,8.59,10.85,10.85,21.7,10.85
V,200,40,0.2,10,15,1.50X,30,2X,90,457.51,116986.41,116.99,0.08,0,1.08,1,0.38,0.38,7.53,10.53,10.53,21.05,10.53
V,200,40,0.2,10,15,1.50X,30,2X,90,371.97,92847.26,92.85,0.01,1,1.01,2,0.37,0.38,7.24,10.77,10.77,21.54,10.77
V,200,40,0.2,10,15,1.50X,30,2X,90,411.76,109265.83,109.27,0.39,1,1.39,2,0.38,0.38,8.46,10.78,10.78,21.57,10.78
V,200,40,0.2,10,15,1.50X,30,2X,90,414.12,104916.84,104.92,0.09,0,1.09,1,0.38,0.35,6.55,10.8,10.8,21.6,10.8
V,200,40,0.2,10,15,1.50X,30,2X,90,451.95,117859.4,117.86,0,0,1,1,0.37,0.36,6.86,10.46,10.46,20.91,10.46
V,200,40,0.2,10,15,1.50X,30,2X,90,414.42,120983.73,120.98,0.23,1,1.23,2,0.36,0.36,7.23,10.61,10.61,21.22,10.61
V,200,40,0.2,10,15,1.50X,30,2X,135,533.48,123814.05,123.81,0.03,0,1.03,1,0.38,0.39,5.85,10.59,10.59,21.19,10.59
V,200,40,0.2,10,15,1.50X,30,2X,135,514.42,115467.72,115.47,0.03,0,1.03,1,0.37,0.35,6.61,10.33,10.33,20.66,10.33
V,200,40,0.2,10,15,1.50X,30,2X,135,414.28,109191.88,109.19,0.16,0,1.16,1,0.37,0.37,8.23,10.27,10.27,20.54,10.27
V,200,40,0.2,10,15,1.50X,30,2X,135,489.36,115774.52,115.77,0.01,0,1.01,1,0.37,0.39,6.83,10.51,10.51,21.03,10.51
V,200,40,0.2,10,15,1.50X,30,2X,135,406.82,121508.13,121.51,0.12,0,1.12,1,0.38,0.4,7.39,10.36,10.36,20.73,10.36
V,200,40,0.2,10,15,1.50X,30,2X,135,392.83,110831.66,110.83,0.04,0,1.04,1,0.37,0.35,7.29,10.47,10.47,20.93,10.47
V,200,40,0.2,10,15,1.50X,30,2X,135,477.88,121713.1,121.71,0.24,0,1.24,1,0.37,0.36,6.11,10.59,10.59,21.18,10.59
V,200,40,0.2,10,15,1.50X,30,2X,135,480.37,112792.88,112.79,0.03,0,1.03,1,0.36,0.37,5.56,10.45,10.45,20.89,10.45
V,200,40,0.2,10,15,1.50X,30,2X,135,473.91,112931.87,112.93,0.07,0,1.07,1,0.37,0.39,8.61,10.48,10.48,20.96,10.48
V,200,40,0.2,10,15,1.50X,30,2X,135,462.98,110731.34,110.73,0.05,1,1.05,2,0.37,0.36,6.23,10.41,10.41,20.82,10.41
V,200,40,0.2,10,15,1.50X,30,2X,135,495.78,125205.41,125.21,0.11,0,1.11,1,0.37,0.36,5.57,10.46,10.46,20.92,10.46
V,200,40,0.2,10,15,1.50X,30,2X,135,509.54,125568.38,125.57,0,0,1,1,0.37,0.39,6.66,10.49,10.49,20.98,10.49
V,200,40,0.2,10,15,1.50X,30,2X,135,494.08,127085.16,127.09,0,0,1,1,0.37,0.37,5.46,10.36,10.36,20.72,10.36
V,200,40,0.2,10,15,1.50X,30,2X,135,509.85,118909,118.91,0.01,0,1.01,1,0.35,0.34,5.81,10.61,10.61,21.22,10.61
V,200,40,0.2,10,15,1.50X,30,2X,135,467.16,125531.8,125.53,0.05,1,1.05,2,0.36,0.36,5.2,10.4,10.4,20.79,10.4
V,200,40,0.2,10,15,1.50X,30,2X,135,508.2,131046.61,131.05,0.15,0,1.15,1,0.37,0.38,6.95,10.36,10.36,20.73,10.36
V,200,40,0.2,10,15,1.50X,30,2X,135,420.15,121547.73,121.55,0.02,0,1.02,1,0.36,0.35,6.64,10.45,10.45,20.89,10.45
V,200,40,0.2,10,15,1.50X,30,2X,135,447.14,124360.12,124.36,0.35,1,1.36,2,0.37,0.37,6.1,10.35,10.35,20.7,10.35
V,200,40,0.2,10,15,1.50X,30,2X,135,388.48,96599.41,96.6,0.06,0,1.06,1,0.37,0.37,6.24,10.59,10.59,21.17,10.59
V,200,40,0.2,10,15,1.50X,30,2X,135,494.49,123261.52,123.26,0.18,0,1.18,1,0.38,0.37,6.36,10.35,10.35,20.71,10.35
V,200,40,0.2,10,15,1.50X,30,2X,135,429.86,120484.04,120.48,0.15,1,1.15,2,0.37,0.37,4.79,10.42,10.42,20.83,10.42
V,200,40,0.2,10,15,1.50X,30,2X,135,484.97,119321.79,119.32,0.09,0,1.09,1,0.37,0.37,6.41,10.53,10.53,21.07,10.53
V,200,40,0.2,10,15,1.50X,30,2X,135,450.49,106230.09,106.23,0.02,0,1.02,1,0.38,0.37,9.43,10.76,10.76,21.51,10.76
V,200,40,0.2,10,15,1.50X,30,2X,135,508.01,129940.68,129.94,0,0,1,1,0.38,0.39,6.54,10.23,10.23,20.46,10.23
V,200,40,0.2,10,15,1.50X,30,2X,135,466.03,131674.45,131.67,0.02,0,1.02,1,0.37,0.39,5.64,10.38,10.38,20.76,10.38
V,200,40,0.2,10,20,2X,30,1.50X,45,424.7,92703.7,92.7,0.14,1,1.14,2,0.39,0.37,10.73,10.92,10.92,21.85,10.92
V,200,40,0.2,10,20,2X,30,1.50X,45,442.91,113090.9,113.09,0.02,0,1.02,1,0.36,0.35,7.32,10.66,10.66,21.31,10.66
V,200,40,0.2,10,20,2X,30,1.50X,45,326.41,82409.76,82.41,0.25,1,1.25,2,0.36,0.33,8.29,10.57,10.57,21.15,10.57
V,200,40,0.2,10,20,2X,30,1.50X,45,436.81,89539.09,89.54,0.07,0,1.07,1,0.38,0.4,14.17,10.83,10.83,21.67,10.83
V,200,40,0.2,10,20,2X,30,1.50X,45,273.14,110879.08,110.88,0.15,0,1.15,1,0.39,0.37,10.53,11.08,11.08,22.15,11.08
V,200,40,0.2,10,20,2X,30,1.50X,45,336.3,89805.52,89.81,0.06,0,1.06,1,0.38,0.37,11.23,10.85,10.85,21.69,10.85
V,200,40,0.2,10,20,2X,30,1.50X,45,328.88,76976.4,76.98,0.13,1,1.13,2,0.38,0.39,14.17,11.44,11.44,22.88,11.44
V,200,40,0.2,10,20,2X,30,1.50X,45,428.27,100487.2,100.49,0.01,0,1.01,1,0.36,0.37,8.34,10.74,10.74,21.49,10.74
V,200,40,0.2,10,20,2X,30,1.50X,45,407.72,88823.42,88.82,0.15,1,1.15,2,0.39,0.41,13.5,10.84,10.84,21.68,10.84
V,200,40,0.2,10,20,2X,30,1.50X,45,378.25,82842.98,82.84,0.2,0,1.2,1,0.37,0.38,7.9,10.9,10.9,21.8,10.9
V,200,40,0.2,10,20,2X,30,1.50X,45,426.12,75150.64,75.15,0.02,0,1.02,1,0.38,0.4,13.35,10.9,10.9,21.8,10.9
V,200,40,0.2,10,20,2X,30,1.50X,45,405.56,99363.88,99.36,0.07,0,1.08,1,0.37,0.38,6.81,10.73,10.73,21.46,10.73
V,200,40,0.2,10,20,2X,30,1.50X,45,363.88,90301.16,90.3,0.01,0,1.01,1,0.39,0.42,7.77,10.87,10.87,21.75,10.87
V,200,40,0.2,10,20,2X,30,1.50X,45,433.86,98450.64,98.45,0.17,1,1.17,2,0.36,0.39,10.99,10.96,10.96,21.92,10.96
V,200,40,0.2,10,20,2X,30,1.50X,45,312.17,81608.56,81.61,0.13,0,1.13,1,0.36,0.37,11.75,11.14,11.14,22.29,11.14
V,200,40,0.2,10,20,2X,30,1.50X,45,426.46,92984.25,92.98,0.04,0,1.04,1,0.38,0.39,11.58,10.83,10.83,21.66,10.83
V,200,40,0.2,10,20,2X,30,1.50X,45,309.91,92769.95,92.77,0.02,0,1.02,1,0.37,0.34,9.69,10.94,10.94,21.89,10.94
V,200,40,0.2,10,20,2X,30,1.50X,45,403.59,98443.65,98.44,0.75,2,1.82,3,0.37,0.37,8.53,10.48,10.48,20.96,10.48
V,200,40,0.2,10,20,2X,30,1.50X,45,363.49,80119.77,80.12,0.18,0,1.18,1,0.38,0.4,9.09,10.77,10.77,21.54,10.77
V,200,40,0.2,10,20,2X,30,1.50X,45,461.66,101058.41,101.06,0.32,1,1.32,2,0.38,0.39,8.47,10.6,10.6,21.2,10.6
V,200,40,0.2,10,20,2X,30,1.50X,45,259.4,77776.27,77.78,0.36,1,1.44,2,0.38,0.38,12.56,11.25,11.25,22.49,11.25
V,200,40,0.2,10,20,2X,30,1.50X,45,357.64,94104.61,94.1,0.17,0,1.18,1,0.38,0.4,9.54,11.03,11.03,22.07,11.03
V,200,40,0.2,10,20,2X,30,1.50X,45,376.34,71301.48,71.3,0.01,0,1.01,1,0.39,0.38,14.09,11.2,11.2,22.4,11.2
V,200,40,0.2,10,20,2X,30,1.50X,45,429.93,106396.23,106.4,0,0,1,1,0.37,0.39,7.66,10.61,10.61,21.23,10.61
V,200,40,0.2,10,20,2X,30,1.50X,45,326.24,76616.16,76.62,0.01,0,1.01,1,0.38,0.38,11.62,11.11,11.11,22.22,11.11
V,200,40,0.2,10,20,2X,30,1.50X,90,526.05,120935.6,120.94,0,0,1,1,0.4,0.39,8.28,10.69,10.69,21.39,10.69
V,200,40,0.2,10,20,2X,30,1.50X,90,473.8,104411.57,104.41,0.04,0,1.04,1,0.37,0.36,7.26,10.64,10.64,21.29,10.64
V,200,40,0.2,10,20,2X,30,1.50X,90,373.16,87702.26,87.7,0.15,1,1.15,2,0.38,0.37,9.2,10.46,10.46,20.91,10.46
V,200,40,0.2,10,20,2X,30,1.50X,90,487.74,104731.81,104.73,0.19,1,1.19,2,0.38,0.39,9.85,10.66,10.66,21.32,10.66
V,200,40,0.2,10,20,2X,30,1.50X,90,367.08,119070.27,119.07,0.34,0,1.34,1,0.39,0.4,9.42,10.64,10.64,21.28,10.64
V,200,40,0.2,10,20,2X,30,1.50X,90,387.99,96061.66,96.06,0.01,0,1.01,1,0.38,0.39,10.37,10.66,10.66,21.32,10.66
V,200,40,0.2,10,20,2X,30,1.50X,90,391.64,100838.03,100.84,0.16,1,1.16,2,0.37,0.38,9.63,11.09,11.09,22.18,11.09
V,200,40,0.2,10,20,2X,30,1.50X,90,457.5,103117.3,103.12,0.06,0,1.06,1,0.36,0.37,7.38,10.64,10.64,21.28,10.64
V,200,40,0.2,10,20,2X,30,1.50X,90,453.32,101927.43,101.93,0.29,2,1.29,3,0.38,0.39,9.13,10.65,10.65,21.29,10.65
V,200,40,0.2,10,20,2X,30,1.50X,90,448.42,108669.75,108.67,0.04,1,1.04,2,0.38,0.37,7.11,10.53,10.53,21.07,10.53
V,200,40,0.2,10,20,2X,30,1.50X,90,462.89,108071.72,108.07,0.01,0,1.01,1,0.37,0.38,6.88,10.61,10.61,21.21,10.61
V,200,40,0.2,10,20,2X,30,1.50X,90,495.43,111539.89,111.54,0.13,1,1.13,2,0.38,0.38,7.41,10.47,10.47,20.95,10.47
V,200,40,0.2,10,20,2X,30,1.50X,90,465.66,118088.68,118.09,0.13,0,1.13,1,0.38,0.37,5.6,10.46,10.46,20.93,10.46
V,200,40,0.2,10,20,2X,30,1.50X,90,473.43,105029.95,105.03,0.04,0,1.04,1,0.36,0.39,9.17,10.84,10.84,21.69,10.84
V,200,40,0.2,10,20,2X,30,1.50X,90,416.47,117290.47,117.29,0.24,0,1.24,1,0.37,0.36,7.75,10.68,10.68,21.35,10.68
V,200,40,0.2,10,20,2X,30,1.50X,90,481.45,117089.42,117.09,0.2,2,1.2,3,0.38,0.38,8.73,10.53,10.53,21.06,10.53
V,200,40,0.2,10,20,2X,30,1.50X,90,371.2,99851.48,99.85,0.01,0,1.01,1,0.37,0.36,7.78,10.75,10.75,21.51,10.75
V,200,40,0.2,10,20,2X,30,1.50X,90,438.73,98900.67,98.9,0.01,0,1.01,1,0.36,0.39,7.16,10.42,10.42,20.83,10.42
V,200,40,0.2,10,20,2X,30,1.50X,90,343.38,78538.54,78.54,0.29,1,1.29,2,0.38,0.38,13.6,10.78,10.78,21.56,10.78
V,200,40,0.2,10,20,2X,30,1.50X,90,471.76,109857.29,109.86,0.01,0,1.01,1,0.38,0.38,10.07,10.59,10.59,21.18,10.59
V,200,40,0.2,10,20,2X,30,1.50X,90,344.85,87351.52,87.35,0,0,1,1,0.37,0.35,7.78,11,11,22,11
V,200,40,0.2,10,20,2X,30,1.50X,90,422.75,105181.32,105.18,0.14,0,1.14,1,0.38,0.39,8.88,10.79,10.79,21.57,10.79
V,200,40,0.2,10,20,2X,30,1.50X,90,426.96,99453.59,99.45,0.03,0,1.05,1,0.38,0.38,10.07,11,11,22.01,11
V,200,40,0.2,10,20,2X,30,1.50X,90,465.48,114652.91,114.65,0.01,0,1.01,1,0.38,0.37,8.82,10.47,10.47,20.95,10.47
V,200,40,0.2,10,20,2X,30,1.50X,90,412.14,120788.19,120.79,0.55,2,1.55,3,0.37,0.36,7.6,10.75,10.75,21.5,10.75
V,200,40,0.2,10,20,2X,30,1.50X,135,548.95,128055.63,128.06,0,0,1,1,0.38,0.39,7.21,10.6,10.6,21.2,10.6
V,200,40,0.2,10,20,2X,30,1.50X,135,537.07,128525.73,128.53,0.02,0,1.02,1,0.38,0.37,4.89,10.39,10.39,20.77,10.39
V,200,40,0.2,10,20,2X,30,1.50X,135,405.4,98587.82,98.59,0.23,1,1.23,2,0.38,0.37,9.56,10.29,10.29,20.57,10.29
V,200,40,0.2,10,20,2X,30,1.50X,135,511.18,117016.23,117.02,0.2,1,1.2,2,0.36,0.35,8.67,10.51,10.51,21.03,10.51
V,200,40,0.2,10,20,2X,30,1.50X,135,397.87,116349.91,116.35,0.29,1,1.29,2,0.39,0.41,7.59,10.54,10.54,21.08,10.54
V,200,40,0.2,10,20,2X,30,1.50X,135,427.65,109209.53,109.21,0.04,0,1.04,1,0.37,0.38,9.37,10.57,10.57,21.13,10.57
V,200,40,0.2,10,20,2X,30,1.50X,135,459.51,113436.88,113.44,0.27,0,1.27,1,0.37,0.38,7.61,10.71,10.71,21.42,10.71
V,200,40,0.2,10,20,2X,30,1.50X,135,508.36,120618.98,120.62,0.07,0,1.07,1,0.36,0.37,5.5,10.38,10.38,20.76,10.38
V,200,40,0.2,10,20,2X,30,1.50X,135,469.3,109803.13,109.8,0.16,0,1.16,1,0.38,0.39,7.19,10.56,10.56,21.11,10.56
V,200,40,0.2,10,20,2X,30,1.50X,135,488.03,104886.24,104.89,0.14,1,1.14,2,0.38,0.37,8.15,10.33,10.33,20.65,10.33
V,200,40,0.2,10,20,2X,30,1.50X,135,499.09,118543.84,118.54,0,0,1,1,0.38,0.4,5.93,10.57,10.57,21.15,10.57
V,200,40,0.2,10,20,2X,30,1.50X,135,520.16,127252.15,127.25,0.05,0,1.05,1,0.37,0.36,6.39,10.5,10.5,21.01,10.5
V,200,40,0.2,10,20,2X,30,1.50X,135,516.65,125707.16,125.71,0.05,0,1.05,1,0.38,0.39,5.74,10.26,10.26,20.52,10.26
V,200,40,0.2,10,20,2X,30,1.50X,135,483.19,103874.85,103.87,0.06,0,1.06,1,0.37,0.39,8.62,10.77,10.77,21.54,10.77
V,200,40,0.2,10,20,2X,30,1.50X,135,491.52,124188.01,124.19,0.11,0,1.11,1,0.37,0.4,5.97,10.38,10.38,20.76,10.38
V,200,40,0.2,10,20,2X,30,1.50X,135,518.44,120589.36,120.59,0.12,2,1.12,3,0.38,0.39,8.74,10.45,10.45,20.9,10.45
V,200,40,0.2,10,20,2X,30,1.50X,135,434.99,119981.05,119.98,0.03,0,1.03,1,0.37,0.36,5.21,10.45,10.45,20.9,10.45
V,200,40,0.2,10,20,2X,30,1.50X,135,507.22,121028.72,121.03,0,0,1,1,0.37,0.36,6.39,10.29,10.29,20.58,10.29
V,200,40,0.2,10,20,2X,30,1.50X,135,401.42,100154.68,100.15,0.03,0,1.03,1,0.38,0.37,7.01,10.69,10.69,21.37,10.69
V,200,40,0.2,10,20,2X,30,1.50X,135,505.33,112758.45,112.76,0.01,0,1.01,1,0.38,0.4,8.38,10.55,10.55,21.1,10.55
V,200,40,0.2,10,20,2X,30,1.50X,135,427.08,112503.66,112.5,0.35,1,1.35,2,0.38,0.36,6.79,10.55,10.55,21.11,10.55
V,200,40,0.2,10,20,2X,30,1.50X,135,499.97,116882.39,116.88,0.15,0,1.15,1,0.38,0.37,7.79,10.56,10.56,21.13,10.56
V,200,40,0.2,10,20,2X,30,1.50X,135,482.46,117722.61,117.72,0.03,0,1.03,1,0.39,0.38,10.27,10.79,10.79,21.59,10.79
V,200,40,0.2,10,20,2X,30,1.50X,135,516.53,128895.12,128.9,0.01,0,1.01,1,0.37,0.38,7.27,10.36,10.36,20.71,10.36
V,200,40,0.2,10,20,2X,30,1.50X,135,492.87,131140.72,131.14,0.35,1,1.35,2,0.37,0.37,6.49,10.38,10.38,20.77,10.38
V,200,40,0.2,10,20,2X,40,2X,45,335.38,46412.75,46.41,0.04,0,1.04,1,0.39,0.39,18.6,11.33,11.33,22.67,11.33
V,200,40,0.2,10,20,2X,40,2X,45,371.77,78183.64,78.18,0.06,1,1.06,2,0.37,0.37,9.87,11.01,11.01,22.02,11.01
V,200,40,0.2,10,20,2X,40,2X,45,283.26,68813.41,68.81,0.1,0,1.1,1,0.36,0.35,9,10.67,10.67,21.34,10.67
V,200,40,0.2,10,20,2X,40,2X,45,438.71,83919.59,83.92,0.48,0,1.48,1,0.38,0.41,12.3,10.86,10.86,21.72,10.86
V,200,40,0.2,10,20,2X,40,2X,45,195.31,42326.31,42.33,0,0,1,1,0.39,0.39,17.63,11.49,11.49,22.99,11.49
V,200,40,0.2,10,20,2X,40,2X,45,236.05,38131.87,38.13,0.34,0,1.34,1,0.37,0.37,19.53,11.43,11.43,22.87,11.43
V,200,40,0.2,10,20,2X,40,2X,45,322.19,86245.83,86.25,0.36,1,1.36,2,0.37,0.37,12.64,11.39,11.39,22.78,11.39
V,200,40,0.2,10,20,2X,40,2X,45,408.71,82593,82.59,0,0,1,1,0.38,0.37,9.31,11.09,11.09,22.17,11.09
V,200,40,0.2,10,20,2X,40,2X,45,369.73,78501.34,78.5,0.4,2,1.4,3,0.38,0.38,14.06,11,11,21.99,11
V,200,40,0.2,10,20,2X,40,2X,45,331.06,48539.24,48.54,0.05,0,1.05,1,0.37,0.37,11.75,11.06,11.06,22.11,11.06
V,200,40,0.2,10,20,2X,40,2X,45,419.95,70217.43,70.22,0.02,0,1.02,1,0.37,0.39,14.03,11.01,11.01,22.02,11.01
V,200,40,0.2,10,20,2X,40,2X,45,329.1,73886.33,73.89,0.01,0,1.01,1,0.37,0.39,10.96,10.94,10.94,21.89,10.94
V,200,40,0.2,10,20,2X,40,2X,45,285.35,68506.73,68.51,0.18,0,1.18,1,0.39,0.4,11.4,11.17,11.17,22.34,11.17
V,200,40,0.2,10,20,2X,40,2X,45,424.26,64536.02,64.54,0,0,1,1,0.37,0.37,12.46,10.97,10.97,21.94,10.97
V,200,40,0.2,10,20,2X,40,2X,45,308.56,71419.84,71.42,0.02,0,1.02,1,0.36,0.37,13.17,11.23,11.23,22.46,11.23
V,200,40,0.2,10,20,2X,40,2X,45,400.87,87309.52,87.31,0.11,0,1.11,1,0.38,0.41,12.87,10.79,10.79,21.57,10.79
V,200,40,0.2,10,20,2X,40,2X,45,304.78,90677.06,90.68,0.56,3,1.56,4,0.37,0.37,15.72,10.82,10.82,21.63,10.82
V,200,40,0.2,10,20,2X,40,2X,45,361.52,88365.88,88.37,0.08,0,1.08,1,0.36,0.37,7.57,10.52,10.52,21.04,10.52
V,200,40,0.2,10,20,2X,40,2X,45,301.64,61401.82,61.4,0.07,1,1.07,2,0.37,0.37,15,11.2,11.2,22.39,11.2
V,200,40,0.2,10,20,2X,40,2X,45,423.92,81340.68,81.34,0.17,0,1.17,1,0.38,0.39,11.41,10.84,10.84,21.68,10.84
V,200,40,0.2,10,20,2X,40,2X,45,188.08,53860.06,53.86,0.14,1,1.14,2,0.38,0.38,14.53,11.48,11.48,22.95,11.48
V,200,40,0.2,10,20,2X,40,2X,45,261.26,63053.61,63.05,0.08,0,1.08,1,0.37,0.39,15.46,11.55,11.55,23.1,11.55
V,200,40,0.2,10,20,2X,40,2X,45,376.08,76579.35,76.58,0.18,0,1.18,1,0.39,0.37,12.73,11.14,11.14,22.28,11.14
V,200,40,0.2,10,20,2X,40,2X,45,407.73,99025.66,99.03,0,0,1,1,0.39,0.41,11.43,10.7,10.7,21.4,10.7
V,200,40,0.2,10,20,2X,40,2X,45,303.51,67405.95,67.41,0.21,1,1.22,2,0.39,0.41,15.08,11.3,11.3,22.59,11.3
V,200,40,0.2,10,20,2X,40,2X,90,510.58,110828.34,110.83,0.01,0,1.01,1,0.39,0.42,11.69,10.77,10.77,21.54,10.77
V,200,40,0.2,10,20,2X,40,2X,90,442.79,97819.13,97.82,0.25,1,1.25,2,0.36,0.36,6.15,10.75,10.75,21.5,10.75
V,200,40,0.2,10,20,2X,40,2X,90,318.02,77032.84,77.03,0.13,0,1.13,1,0.37,0.36,9.63,10.52,10.52,21.05,10.52
V,200,40,0.2,10,20,2X,40,2X,90,472.8,97095.13,97.1,0.23,1,1.23,2,0.38,0.39,12.43,10.82,10.82,21.63,10.82
V,200,40,0.2,10,20,2X,40,2X,90,292.93,76523.83,76.52,0.06,1,1.06,2,0.39,0.38,11.87,11.17,11.17,22.34,11.17
V,200,40,0.2,10,20,2X,40,2X,90,285.15,71088.73,71.09,0.16,0,1.16,1,0.37,0.38,15.56,11.1,11.1,22.2,11.1
V,200,40,0.2,10,20,2X,40,2X,90,357.01,91381.56,91.38,0.22,1,1.22,2,0.38,0.39,13.67,11.32,11.32,22.64,11.32
V,200,40,0.2,10,20,2X,40,2X,90,421.48,97346.95,97.35,0.16,0,1.19,1,0.36,0.37,7.65,10.91,10.91,21.82,10.91
V,200,40,0.2,10,20,2X,40,2X,90,397.63,90419.95,90.42,0.09,0,1.09,1,0.38,0.41,14.14,10.84,10.84,21.68,10.84
V,200,40,0.2,10,20,2X,40,2X,90,380.77,73833.34,73.83,0.21,0,1.21,1,0.37,0.38,9.9,10.79,10.79,21.58,10.79
V,200,40,0.2,10,20,2X,40,2X,90,447.64,90634.34,90.63,0,0,1,1,0.37,0.38,11.86,10.81,10.81,21.62,10.81
V,200,40,0.2,10,20,2X,40,2X,90,376.68,69227.14,69.23,0.07,0,1.07,1,0.37,0.38,7.96,10.84,10.84,21.67,10.84
V,200,40,0.2,10,20,2X,40,2X,90,368.59,84555.35,84.56,0.49,0,1.49,1,0.38,0.4,9.54,10.77,10.77,21.55,10.77
V,200,40,0.2,10,20,2X,40,2X,90,462.39,73895.75,73.9,0,0,1,1,0.38,0.41,13.26,10.97,10.97,21.95,10.97
V,200,40,0.2,10,20,2X,40,2X,90,344.06,86226.84,86.23,0.08,0,1.08,1,0.36,0.37,10.2,10.97,10.97,21.94,10.97
V,200,40,0.2,10,20,2X,40,2X,90,453.81,104887.46,104.89,0.01,0,1.01,1,0.38,0.39,10.05,10.61,10.61,21.23,10.61
V,200,40,0.2,10,20,2X,40,2X,90,313.51,94296.13,94.3,0.46,0,1.46,1,0.37,0.36,13.28,10.89,10.89,21.79,10.89
V,200,40,0.2,10,20,2X,40,2X,90,378.35,89856.84,89.86,0.04,0,1.04,1,0.37,0.36,7.37,10.5,10.5,21,10.5
V,200,40,0.2,10,20,2X,40,2X,90,326.79,83040.41,83.04,0.13,1,1.13,2,0.37,0.36,11.27,11.08,11.08,22.15,11.08
V,200,40,0.2,10,20,2X,40,2X,90,451.7,100907.83,100.91,0.31,1,1.31,2,0.38,0.4,10.41,10.55,10.55,21.1,10.55
V,200,40,0.2,10,20,2X,40,2X,90,311.16,74278.85,74.28,0.01,0,1.01,1,0.38,0.37,11.41,11.08,11.08,22.16,11.08
V,200,40,0.2,10,20,2X,40,2X,90,305.11,73344.29,73.34,0.01,0,1.01,1,0.38,0.37,13.56,11.32,11.32,22.63,11.32
