mod,nAg,agDen,obDen,nOb,rRep,rOr,rOrX,rAt,rAtX,config,rea,lat,cc,avgDeg,avgTotDeg
V,200,0.0008,0.1,20,10,15,1.50X,22,1.50X,10-15-22,0,1000,0.345598625,6.07665501,12.15331002
V,200,0.0008,0.1,20,10,15,1.50X,22,1.50X,10-15-22,94,11,0.331404978,5.637439992,11.27487998
V,200,0.0008,0.1,20,10,15,1.50X,22,1.50X,10-15-22,0,2,0.337134771,5.771260003,11.54252001
V,200,0.0008,0.1,20,10,15,1.50X,22,1.50X,10-15-22,5.5,45,0.339500162,5.942855003,11.88571001
V,200,0.0008,0.1,20,10,15,1.50X,22,1.50X,10-15-22,3,4,0.336127286,5.90737,11.81474
V,200,0.0008,0.1,20,10,15,1.50X,22,1.50X,10-15-22,3.5,3,0.348842028,5.722225,11.44445
V,200,0.0008,0.1,20,10,15,1.50X,22,1.50X,10-15-22,0,1000,0.344090036,6.031159994,12.06231999
V,200,0.0008,0.1,20,10,15,1.50X,22,1.50X,10-15-22,0,1000,0.341051094,5.957764998,11.91553
V,200,0.0008,0.1,20,10,15,1.50X,22,1.50X,10-15-22,0,1000,0.344533909,5.75377,11.50754
V,200,0.0008,0.1,20,10,15,1.50X,22,1.50X,10-15-22,0,1000,0.341445973,5.966584993,11.93316999
V,200,0.0008,0.1,20,10,15,1.50X,22,1.50X,10-15-22,100,6,0.324798792,5.316359974,10.63271995
V,200,0.0008,0.2,40,10,15,1.50X,22,1.50X,10-15-22,25.5,1000,0.218636658,1.945109998,3.890219996
V,200,0.0008,0.2,40,10,15,1.50X,22,1.50X,10-15-22,16.5,1000,0.198276657,1.850470003,3.700940006
V,200,0.0008,0.2,40,10,15,1.50X,22,1.50X,10-15-22,35,1000,0.209318329,1.799335005,3.598670011
V,200,0.0008,0.2,40,10,15,1.50X,22,1.50X,10-15-22,23,1000,0.219851659,1.833584998,3.667169996
V,200,0.0008,0.2,40,10,15,1.50X,22,1.50X,10-15-22,10.5,1000,0.216856644,1.876050008,3.752100016
V,200,0.0008,0.2,40,10,15,1.50X,22,1.50X,10-15-22,30.5,1000,0.219618322,1.852054998,3.704109996
V,200,0.0008,0.2,40,10,15,1.50X,22,1.50X,10-15-22,11.5,1000,0.217151655,1.821010001,3.642020002
V,200,0.0008,0.2,40,10,15,1.50X,22,1.50X,10-15-22,38.5,1000,0.197844999,1.758390001,3.516780003
V,200,0.0008,0.2,40,10,15,1.50X,22,1.50X,10-15-22,13,1000,0.218309984,1.954064999,3.908129998
V,200,0.0008,0.2,40,10,15,1.50X,22,1.50X,10-15-22,14,1000,0.206873325,1.889215005,3.77843001
V,200,0.0008,0.2,40,10,15,1.50X,22,1.50X,10-15-22,14,1000,0.200174993,1.860010002,3.720020003
V,200,0.0008,0.2,40,10,15,1.50X,22,1.50X,10-15-22,45,1000,0.211464992,1.803839999,3.607679999
V,200,0.0008,0.2,40,10,15,1.50X,22,1.50X,10-15-22,15.5,1000,0.225233314,1.853475002,3.706950005
V,200,0.0008,0.2,40,10,15,1.50X,22,1.50X,10-15-22,26,1000,0.208243321,1.915715001,3.831430002
V,200,0.0008,0.2,40,10,15,1.50X,22,1.50X,10-15-22,15,1000,0.19602333,1.827269998,3.654539995
V,200,0.0008,0.2,40,10,15,1.50X,22,1.50X,10-15-22,31,1000,0.209656658,1.836205006,3.672410013
V,200,0.0008,0.2,40,10,15,1.50X,22,1.50X,10-15-22,5.5,1000,0.191551667,1.791575,3.58315
V,200,0.0008,0.2,40,10,15,1.50X,22,1.50X,10-15-22,18,1000,0.218003321,1.923125005,3.84625001
V,200,0.0008,0.2,40,10,15,1.50X,22,1.50X,10-15-22,24.5,1000,0.193741664,1.737825002,3.475650005
V,200,0.0008,0.2,40,10,15,1.50X,22,1.50X,10-15-22,21.5,1000,0.212386657,1.884465005,3.768930009
V,200,0.0008,0.2,40,10,15,1.50X,22,1.50X,10-15-22,37.5,1000,0.206479992,1.854964994,3.709929989
V,200,0.0008,0.2,40,10,15,1.50X,22,1.50X,10-15-22,23.5,1000,0.20497166,1.815960001,3.631920001
V,200,0.0008,0.2,40,10,15,1.50X,22,1.50X,10-15-22,24.5,1000,0.245376655,1.883985005,3.76797001
V,200,0.0008,0.2,40,10,15,1.50X,22,1.50X,10-15-22,40.5,1000,0.204743331,1.883275003,3.766550006
V,200,0.0008,0.2,40,10,15,1.50X,22,1.50X,10-15-22,32.5,1000,0.233834984,1.896370004,3.792740008
V,50,0.0002,0,0,10,15,1.50X,22,1.50X,10-15-22,0,1000,0.434405932,8.281440026,16.56288005
V,50,0.0002,0,0,10,15,1.50X,22,1.50X,10-15-22,0,1000,0.409341588,9.032720012,18.06544002
V,50,0.0002,0,0,10,15,1.50X,22,1.50X,10-15-22,100,2,0.408698718,7.751180029,15.50236006
V,50,0.0002,0,0,10,15,1.50X,22,1.50X,10-15-22,0,1000,0.411844793,9.054039988,18.10807998
V,50,0.0002,0,0,10,15,1.50X,22,1.50X,10-15-22,0,1000,0.421725413,8.17197998,16.34395996
V,50,0.0002,0,0,10,15,1.50X,22,1.50X,10-15-22,100,1,0.381866039,7.518120034,15.03624007
V,50,0.0002,0,0,10,15,1.50X,22,1.50X,10-15-22,0,1000,0.416880116,8.914500019,17.82900004
V,50,0.0002,0,0,10,15,1.50X,22,1.50X,10-15-22,38,6,0.414534639,9.296960005,18.59392001
V,50,0.0002,0,0,10,15,1.50X,22,1.50X,10-15-22,0,1000,0.446073815,9.105180017,18.21036003
V,50,0.0002,0,0,10,15,1.50X,22,1.50X,10-15-22,0,1000,0.416263261,8.710059981,17.42011996
V,50,0.0002,0,0,10,15,1.50X,22,1.50X,10-15-22,0,1000,0.393581954,9.453099985,18.90619997
V,50,0.0002,0,0,10,15,1.50X,22,1.50X,10-15-22,0,1000,0.417030779,8.979979998,17.95996
V,50,0.0002,0,0,10,15,1.50X,22,1.50X,10-15-22,100,1,0.396906566,8.073580104,16.14716021
V,50,0.0002,0,0,10,15,1.50X,22,1.50X,10-15-22,0,1000,0.410925043,9.291120003,18.58224001
V,50,0.0002,0,0,10,15,1.50X,22,1.50X,10-15-22,0,1000,0.412627483,8.882780007,17.76556001
V,50,0.0002,0,0,10,15,1.50X,22,1.50X,10-15-22,100,2,0.408697541,7.96773995,15.9354799
V,50,0.0002,0,0,10,15,1.50X,22,1.50X,10-15-22,100,1,0.390881579,7.374140049,14.7482801
V,50,0.0002,0,0,10,15,1.50X,22,1.50X,10-15-22,2,2,0.426417103,8.533259993,17.06651999
V,50,0.0002,0,0,10,15,1.50X,22,1.50X,10-15-22,0,1000,0.423288892,8.454899975,16.90979995
V,50,0.0002,0,0,10,15,1.50X,22,1.50X,10-15-22,0,1000,0.449328334,8.522359982,17.04471996
V,50,0.0002,0,0,10,15,1.50X,22,1.50X,10-15-22,100,2,0.414021105,9.144919988,18.28983998
V,50,0.0002,0,0,10,15,1.50X,22,1.50X,10-15-22,100,2,0.380359278,7.197280081,14.39456016
V,50,0.0002,0,0,10,15,1.50X,22,1.50X,10-15-22,100,5,0.315845725,7.517299965,15.03459993
V,50,0.0002,0,0,10,15,1.50X,22,1.50X,10-15-22,0,1000,0.406524507,9.363319971,18.72663994
V,50,0.0002,0,0,10,15,1.50X,22,1.50X,10-15-22,100,3,0.387077357,6.489159951,12.9783199
V,50,0.0002,0.2,10,10,15,1.50X,22,1.50X,10-15-22,36,1000,0.129326668,1.178339996,2.356679991
V,50,0.0002,0.2,10,10,15,1.50X,22,1.50X,10-15-22,32,1000,0.158166668,1.258479996,2.516959991
V,50,0.0002,0.2,10,10,15,1.50X,22,1.50X,10-15-22,44,1000,0.140866668,1.289459999,2.578919999
V,50,0.0002,0.2,10,10,15,1.50X,22,1.50X,10-15-22,20,1000,0.127593335,1.103239994,2.206479987
V,50,0.0002,0.2,10,10,15,1.50X,22,1.50X,10-15-22,20,1000,0.179753335,1.2828,2.565599999
V,50,0.0002,0.2,10,10,15,1.50X,22,1.50X,10-15-22,40,1000,0.150813333,1.223019999,2.446039998
V,50,0.0002,0.2,10,10,15,1.50X,22,1.50X,10-15-22,8,1000,0.175480001,1.436300001,2.872600002
V,50,0.0002,0.2,10,10,15,1.50X,22,1.50X,10-15-22,28,1000,0.141873334,1.352059999,2.704119999
V,50,0.0002,0.2,10,10,15,1.50X,22,1.50X,10-15-22,32,1000,0.139566667,1.141379996,2.282759992
V,50,0.0002,0.2,10,10,15,1.50X,22,1.50X,10-15-22,36,1000,0.148813333,1.438579999,2.877159998
V,50,0.0002,0.2,10,10,15,1.50X,22,1.50X,10-15-22,40,1000,0.143633333,1.284059993,2.568119987
V,50,0.0002,0.2,10,10,15,1.50X,22,1.50X,10-15-22,18,1000,0.129580002,1.162999997,2.325999994
V,50,0.0002,0.2,10,10,15,1.50X,22,1.50X,10-15-22,64,1000,0.128546666,1.164699994,2.329399988
V,50,0.0002,0.2,10,10,15,1.50X,22,1.50X,10-15-22,22,1000,0.138066669,1.188699997,2.377399995
V,50,0.0002,0.2,10,10,15,1.50X,22,1.50X,10-15-22,24,1000,0.081206668,1.01068,2.021360001
V,50,0.0002,0.2,10,10,15,1.50X,22,1.50X,10-15-22,30,1000,0.144433335,1.391940003,2.783880006
V,50,0.0002,0.2,10,10,15,1.50X,22,1.50X,10-15-22,8,1000,0.111493334,1.135559995,2.27111999
V,50,0.0002,0.2,10,10,15,1.50X,22,1.50X,10-15-22,30,1000,0.133940002,1.227659997,2.455319993
V,50,0.0002,0.2,10,10,15,1.50X,22,1.50X,10-15-22,10,1000,0.17546,1.397560002,2.795120005
V,50,0.0002,0.2,10,10,15,1.50X,22,1.50X,10-15-22,18,1000,0.116646666,1.171999997,2.343999994
V,50,0.0002,0.2,10,10,15,1.50X,22,1.50X,10-15-22,30,1000,0.142093335,1.368859995,2.73771999
V,50,0.0002,0.2,10,10,15,1.50X,22,1.50X,10-15-22,38,1000,0.112933334,1.045959997,2.091919993
V,50,0.0002,0.2,10,10,15,1.50X,22,1.50X,10-15-22,36,1000,0.143533336,1.232559999,2.465119998
V,50,0.0002,0.2,10,10,15,1.50X,22,1.50X,10-15-22,30,1000,0.166406666,1.456719999,2.913439999
V,50,0.0002,0.2,10,10,15,1.50X,22,1.50X,10-15-22,18,1000,0.122680001,1.133799995,2.26759999
V,50,0.0002,0.1,5,10,15,1.50X,22,1.50X,10-15-22,0,1000,0.390214091,5.093460013,10.18692003
V,50,0.0002,0.1,5,10,15,1.50X,22,1.50X,10-15-22,0,1000,0.365214177,5.107759972,10.21551994
V,50,0.0002,0.1,5,10,15,1.50X,22,1.50X,10-15-22,0,1000,0.38001095,4.680560002,9.361120004
V,50,0.0002,0.1,5,10,15,1.50X,22,1.50X,10-15-22,100,7,0.387150476,3.829120021,7.658240043
V,50,0.0002,0.1,5,10,15,1.50X,22,1.50X,10-15-22,0,1000,0.376132851,4.709899986,9.419799973
V,50,0.0002,0.1,5,10,15,1.50X,22,1.50X,10-15-22,0,3,0.386251612,4.759260001,9.518520001
V,50,0.0002,0.1,5,10,15,1.50X,22,1.50X,10-15-22,0,1000,0.38663599,4.865619988,9.731239976
V,50,0.0002,0.1,5,10,15,1.50X,22,1.50X,10-15-22,0,1000,0.376751418,4.451839992,8.903679984
V,50,0.0002,0.1,5,10,15,1.50X,22,1.50X,10-15-22,0,1000,0.367521134,4.776899997,9.553799994
V,50,0.0002,0.1,5,10,15,1.50X,22,1.50X,10-15-22,0,1000,0.396543236,4.744659959,9.489319918
V,50,0.0002,0.1,5,10,15,1.50X,22,1.50X,10-15-22,0,1000,0.377501322,3.839959981,7.679919962
V,50,0.0002,0.1,5,10,15,1.50X,22,1.50X,10-15-22,0,1000,0.396737039,4.562639987,9.125279974
V,50,0.0002,0.1,5,10,15,1.50X,22,1.50X,10-15-22,0,1000,0.383643911,4.727999984,9.455999968
V,50,0.0002,0.1,5,10,15,1.50X,22,1.50X,10-15-22,0,1000,0.401428847,4.165879998,8.331759996
V,50,0.0002,0.1,5,10,15,1.50X,22,1.50X,10-15-22,0,1000,0.387322559,5.02716001,10.05432002
V,50,0.0002,0.1,5,10,15,1.50X,22,1.50X,10-15-22,0,1000,0.388410279,5.044060003,10.08812001
V,50,0.0002,0.1,5,10,15,1.50X,22,1.50X,10-15-22,38,2,0.380226368,5.213720002,10.42744
V,50,0.0002,0.1,5,10,15,1.50X,22,1.50X,10-15-22,0,1000,0.39747552,4.30024001,8.600480019
V,50,0.0002,0.1,5,10,15,1.50X,22,1.50X,10-15-22,0,1000,0.40889219,4.301900002,8.603800004
V,50,0.0002,0.1,5,10,15,1.50X,22,1.50X,10-15-22,100,2,0.366577042,4.067400007,8.134800015
V,50,0.0002,0.1,5,10,15,1.50X,22,1.50X,10-15-22,0,1000,0.378877515,4.814660008,9.629320015
V,50,0.0002,0.1,5,10,15,1.50X,22,1.50X,10-15-22,100,4,0.350257329,4.040159998,8.080319996
V,50,0.0002,0.1,5,10,15,1.50X,22,1.50X,10-15-22,0,1000,0.39714905,5.134200046,10.26840009
V,50,0.0002,0.1,5,10,15,1.50X,22,1.50X,10-15-22,100,12,0.326660575,3.97901999,7.95803998
V,50,0.0002,0.1,5,10,15,1.50X,22,1.50X,10-15-22,100,2,0.337640272,4.597219961,9.194439923
M,100,0.0004,0,0,20,40,2X,80,2X,20-40-80,0,1000,0.967484359,92.96483003,185.9296601
M,100,0.0004,0,0,20,40,2X,80,2X,20-40-80,100,1,0.96841157,93.52143999,187.04288
M,100,0.0004,0,0,20,40,2X,80,2X,20-40-80,100,1,0.980665555,95.35909008,190.7181802
M,100,0.0004,0,0,20,40,2X,80,2X,20-40-80,100,1,0.963604174,92.21425003,184.4285001
M,100,0.0004,0,0,20,40,2X,80,2X,20-40-80,100,1,0.967558397,93.14487801,186.289756
M,100,0.0004,0,0,20,40,2X,80,2X,20-40-80,100,1,0.969367553,93.25470748,186.509415
M,100,0.0004,0,0,20,40,2X,80,2X,20-40-80,100,1,0.968752683,93.36134997,186.7226999
M,100,0.0004,0,0,20,40,2X,80,2X,20-40-80,100,1,0.980478886,95.66447931,191.3289586
M,100,0.0004,0,0,20,40,2X,80,2X,20-40-80,0,1000,0.986767168,96.75083007,193.5016601
M,100,0.0004,0,0,20,40,2X,80,2X,20-40-80,0,1000,0.961536526,91.87333999,183.74668
M,100,0.0004,0,0,20,40,2X,80,2X,20-40-80,0,1000,0.981866853,95.90838989,191.8167798
M,100,0.0004,0,0,20,40,2X,80,2X,20-40-80,100,1,0.986924186,96.85205022,193.7041004
M,100,0.0004,0,0,20,40,2X,80,2X,20-40-80,0,1000,0.977224332,95.13781001,190.27562
M,100,0.0004,0,0,20,40,2X,80,2X,20-40-80,0,1000,0.976862237,94.71682998,189.43366
M,100,0.0004,0,0,20,40,2X,80,2X,20-40-80,0,1000,0.986483506,96.62987,193.25974
M,100,0.0004,0,0,20,40,2X,80,2X,20-40-80,0,1000,0.972419974,93.9322,187.8644
M,100,0.0004,0,0,20,40,2X,80,2X,20-40-80,0,1000,0.979452837,95.30849994,190.6169999
M,100,0.0004,0,0,20,40,2X,80,2X,20-40-80,0,1000,0.976394279,94.90296007,189.8059201
M,100,0.0004,0,0,20,40,2X,80,2X,20-40-80,100,1,0.965567243,93.15003005,186.3000601
M,100,0.0004,0,0,20,40,2X,80,2X,20-40-80,0,1000,0.966421315,92.75793998,185.51588
M,100,0.0004,0,0,20,40,2X,80,2X,20-40-80,0,1000,0.981254205,95.77854002,191.55708
M,100,0.0004,0,0,20,40,2X,80,2X,20-40-80,0,1000,0.981132734,95.86376993,191.7275399
M,100,0.0004,0,0,20,40,2X,80,2X,20-40-80,0,1000,0.981640466,96.04326005,192.0865201
M,100,0.0004,0,0,20,40,2X,80,2X,20-40-80,100,1,0.981989613,96.12166999,192.24334
M,100,0.0004,0,0,20,40,2X,80,2X,20-40-80,100,1,0.987635399,96.83548999,193.67098
M,100,0.0004,0.1,10,20,40,2X,80,2X,20-40-80,0,1000,0.99057638,97.74437,195.48874
M,100,0.0004,0.1,10,20,40,2X,80,2X,20-40-80,0,1000,0.992569053,98.02618998,196.05238
M,100,0.0004,0.1,10,20,40,2X,80,2X,20-40-80,100,1,0.973930983,94.60083008,189.2016602
M,100,0.0004,0.1,10,20,40,2X,80,2X,20-40-80,100,1,0.985935908,96.94106009,193.8821202
M,100,0.0004,0.1,10,20,40,2X,80,2X,20-40-80,0,1000,0.981203255,95.78954832,191.5790966
M,100,0.0004,0.1,10,20,40,2X,80,2X,20-40-80,0,1000,0.99240047,98.01358,196.02716
M,100,0.0004,0.1,10,20,40,2X,80,2X,20-40-80,0,1000,0.98696287,96.06969981,192.1393996
M,100,0.0004,0.1,10,20,40,2X,80,2X,20-40-80,0,1000,0.987644617,97.22631995,194.4526399
M,100,0.0004,0.1,10,20,40,2X,80,2X,20-40-80,0,1000,0.976356727,94.87272994,189.7454599
M,100,0.0004,0.1,10,20,40,2X,80,2X,20-40-80,0,1000,0.98789181,97.30193004,194.6038601
M,100,0.0004,0.1,10,20,40,2X,80,2X,20-40-80,0,1000,0.988005879,97.00789967,194.0157993
M,100,0.0004,0.1,10,20,40,2X,80,2X,20-40-80,100,1,0.985234245,96.72074994,193.4414999
M,100,0.0004,0.1,10,20,40,2X,80,2X,20-40-80,0,1000,0.978957589,94.33860004,188.6772001
M,100,0.0004,0.1,10,20,40,2X,80,2X,20-40-80,0,1000,0.991626477,97.86104001,195.72208
M,100,0.0004,0.1,10,20,40,2X,80,2X,20-40-80,0,1000,0.990671109,97.77291,195.54582
M,100,0.0004,0.1,10,20,40,2X,80,2X,20-40-80,0,1000,0.984301296,96.67661001,193.35322
M,100,0.0004,0.1,10,20,40,2X,80,2X,20-40-80,1,1000,0.990959278,97.6919893,195.3839786
M,100,0.0004,0.1,10,20,40,2X,80,2X,20-40-80,0,1000,0.989005537,97.46911997,194.9382399
M,100,0.0004,0.1,10,20,40,2X,80,2X,20-40-80,0,1000,0.993277455,98.11978996,196.2395799
M,100,0.0004,0.1,10,20,40,2X,80,2X,20-40-80,0,1000,0.98609263,95.5298099,191.0596198
M,100,0.0004,0.1,10,20,40,2X,80,2X,20-40-80,100,1,0.991045475,97.68423975,195.3684795
M,100,0.0004,0.1,10,20,40,2X,80,2X,20-40-80,22,1000,0.955667448,72.90167992,145.8033598
M,100,0.0004,0.1,10,20,40,2X,80,2X,20-40-80,0,1000,0.984151539,96.66492003,193.3298401
M,100,0.0004,0.1,10,20,40,2X,80,2X,20-40-80,0,1000,0.982529963,96.36356002,192.72712
M,100,0.0004,0.1,10,20,40,2X,80,2X,20-40-80,0,1000,0.99515808,98.37984002,196.75968
M,100,0.0004,0.2,20,20,40,2X,80,2X,20-40-80,0,1000,0.98983611,97.56422,195.12844
M,100,0.0004,0.2,20,20,40,2X,80,2X,20-40-80,0,1000,0.986980587,97.10418002,194.20836
M,100,0.0004,0.2,20,20,40,2X,80,2X,20-40-80,0,1000,0.992532854,98.02489994,196.0497999
M,100,0.0004,0.2,20,20,40,2X,80,2X,20-40-80,0,1000,0.992219613,97.84656005,195.6931201
M,100,0.0004,0.2,20,20,40,2X,80,2X,20-40-80,0,1000,0.995113248,98.40561011,196.8112202
M,100,0.0004,0.2,20,20,40,2X,80,2X,20-40-80,0,1000,0.989095817,97.47677015,194.9535403
M,100,0.0004,0.2,20,20,40,2X,80,2X,20-40-80,0,1000,0.9925354,98.00974007,196.0194801
M,100,0.0004,0.2,20,20,40,2X,80,2X,20-40-80,0,1000,0.972174019,93.78411967,187.5682393
M,100,0.0004,0.2,20,20,40,2X,80,2X,20-40-80,0,1000,0.994507987,98.31667041,196.6333408
M,100,0.0004,0.2,20,20,40,2X,80,2X,20-40-80,0,1000,0.99645212,98.57342002,197.14684
M,100,0.0004,0.2,20,20,40,2X,80,2X,20-40-80,63,1,0.994701856,98.31006011,196.6201202
M,100,0.0004,0.2,20,20,40,2X,80,2X,20-40-80,0,1000,0.99408821,98.17841004,196.3568201
M,100,0.0004,0.2,20,20,40,2X,80,2X,20-40-80,0,1000,0.978856947,74.7216698,149.4433396
M,100,0.0004,0.2,20,20,40,2X,80,2X,20-40-80,0,1000,0.975199692,94.55747057,189.1149411
M,100,0.0004,0.2,20,20,40,2X,80,2X,20-40-80,0,1000,0.973108496,91.54174019,183.0834804
M,100,0.0004,0.2,20,20,40,2X,80,2X,20-40-80,0,1000,0.991953087,97.93526994,195.8705399
M,100,0.0004,0.2,20,20,40,2X,80,2X,20-40-80,0,1000,0.992580625,98.01190993,196.0238199
M,100,0.0004,0.2,20,20,40,2X,80,2X,20-40-80,0,1000,0.980272093,94.42169996,188.8433999
M,100,0.0004,0.2,20,20,40,2X,80,2X,20-40-80,0,1000,0.974331065,94.50502032,189.0100406
M,100,0.0004,0.2,20,20,40,2X,80,2X,20-40-80,100,1,0.994627815,98.24034914,196.4806983
M,100,0.0004,0.2,20,20,40,2X,80,2X,20-40-80,0,1000,0.997229922,98.67998007,197.3599601
M,100,0.0004,0.2,20,20,40,2X,80,2X,20-40-80,0,1000,0.98930928,97.50530001,195.0106
M,100,0.0004,0.2,20,20,40,2X,80,2X,20-40-80,0,1000,0.994193052,98.26469995,196.5293999
M,100,0.0004,0.2,20,20,40,2X,80,2X,20-40-80,100,1,0.99151365,97.84384996,195.6876999
M,100,0.0004,0.2,20,20,40,2X,80,2X,20-40-80,33,1,0.985668081,96.19219028,192.3843806
M,200,0.0008,0,0,20,40,2X,80,2X,20-40-80,100,3,0.931637671,168.4003127,336.8006255
M,200,0.0008,0,0,20,40,2X,80,2X,20-40-80,100,3,0.939177188,169.1080684,338.2161368
M,200,0.0008,0,0,20,40,2X,80,2X,20-40-80,100,3,0.930060679,166.7402529,333.4805057
M,200,0.0008,0,0,20,40,2X,80,2X,20-40-80,100,3,0.934809674,166.8405497,333.6810994
M,200,0.0008,0,0,20,40,2X,80,2X,20-40-80,100,3,0.934348254,168.3571581,336.7143161
M,200,0.0008,0,0,20,40,2X,80,2X,20-40-80,100,3,0.93473749,168.6095356,337.2190713
M,200,0.0008,0,0,20,40,2X,80,2X,20-40-80,0,1000,0.950113184,171.7502752,343.5005503
M,200,0.0008,0,0,20,40,2X,80,2X,20-40-80,100,3,0.933297771,167.3444777,334.6889553
M,200,0.0008,0,0,20,40,2X,80,2X,20-40-80,100,3,0.941043949,168.9739905,337.9479809
M,200,0.0008,0,0,20,40,2X,80,2X,20-40-80,0,1000,0.960243698,178.8351051,357.6702102
M,200,0.0008,0,0,20,40,2X,80,2X,20-40-80,100,3,0.931375102,168.2995484,336.5990968
M,200,0.0008,0,0,20,40,2X,80,2X,20-40-80,100,1,0.952252511,175.3183515,350.636703
M,200,0.0008,0,0,20,40,2X,80,2X,20-40-80,100,3,0.937981474,169.347298,338.6945961
M,200,0.0008,0,0,20,40,2X,80,2X,20-40-80,100,1,0.939354776,169.0251236,338.0502472
M,200,0.0008,0,0,20,40,2X,80,2X,20-40-80,0,1000,0.958301524,176.3321156,352.6642312
M,200,0.0008,0,0,20,40,2X,80,2X,20-40-80,100,1,0.953167583,174.9433849,349.8867698
M,200,0.0008,0,0,20,40,2X,80,2X,20-40-80,0,1000,0.946730382,164.1725103,328.3450206
M,200,0.0008,0,0,20,40,2X,80,2X,20-40-80,100,3,0.92900355,166.187898,332.3757961
M,200,0.0008,0,0,20,40,2X,80,2X,20-40-80,100,3,0.936261489,169.0075553,338.0151105
M,200,0.0008,0,0,20,40,2X,80,2X,20-40-80,100,3,0.938718663,168.1556901,336.3113801
M,200,0.0008,0,0,20,40,2X,80,2X,20-40-80,100,3,0.938063283,170.0913715,340.182743
M,200,0.0008,0,0,20,40,2X,80,2X,20-40-80,100,3,0.939055433,169.0928238,338.1856476
M,200,0.0008,0,0,20,40,2X,80,2X,20-40-80,0,1000,0.941468035,170.0281157,340.0562315
M,200,0.0008,0,0,20,40,2X,80,2X,20-40-80,100,1,0.944025692,171.6845013,343.3690027
M,200,0.0008,0,0,20,40,2X,80,2X,20-40-80,100,3,0.933690857,168.8439408,337.6878815
M,200,0.0008,0.1,20,20,40,2X,80,2X,20-40-80,0,1000,0.975201707,190.0709653,380.1419306
M,200,0.0008,0.1,20,20,40,2X,80,2X,20-40-80,0,1000,0.978356146,191.0762109,382.1524217
M,200,0.0008,0.1,20,20,40,2X,80,2X,20-40-80,100,1,0.9884666,194.6685292,389.3370583
M,200,0.0008,0.1,20,20,40,2X,80,2X,20-40-80,0,1000,0.986514676,193.87145,387.7429001
M,200,0.0008,0.1,20,20,40,2X,80,2X,20-40-80,0,1000,0.981456326,192.2957799,384.5915598
M,200,0.0008,0.1,20,20,40,2X,80,2X,20-40-80,0,1000,0.982662262,192.18205,384.3641
M,200,0.0008,0.1,20,20,40,2X,80,2X,20-40-80,0.5,1000,0.959101236,182.755085,365.51017
M,200,0.0008,0.1,20,20,40,2X,80,2X,20-40-80,0,1000,0.982998699,192.2201952,384.4403904
M,200,0.0008,0.1,20,20,40,2X,80,2X,20-40-80,0.5,1000,0.986329046,193.768687,387.537374
M,200,0.0008,0.1,20,20,40,2X,80,2X,20-40-80,0,1000,0.977420219,191.0094591,382.0189181
M,200,0.0008,0.1,20,20,40,2X,80,2X,20-40-80,0,1000,0.970370991,182.9889499,365.9778999
M,200,0.0008,0.1,20,20,40,2X,80,2X,20-40-80,100,1,0.970771774,187.1419141,374.2838282
M,200,0.0008,0.1,20,20,40,2X,80,2X,20-40-80,0,1000,0.974391574,189.3519803,378.7039605
M,200,0.0008,0.1,20,20,40,2X,80,2X,20-40-80,0,1000,0.984349606,193.7098801,387.4197602
M,200,0.0008,0.1,20,20,40,2X,80,2X,20-40-80,0,1000,0.976025949,186.0106549,372.0213098
M,200,0.0008,0.1,20,20,40,2X,80,2X,20-40-80,0,1000,0.9884379,194.382475,388.76495
M,200,0.0008,0.1,20,20,40,2X,80,2X,20-40-80,0,1000,0.980506007,191.9153452,383.8306903
M,200,0.0008,0.1,20,20,40,2X,80,2X,20-40-80,0,1000,0.984067177,193.148635,386.2972701
M,200,0.0008,0.1,20,20,40,2X,80,2X,20-40-80,0,1000,0.987465189,194.3433599,388.6867199
M,200,0.0008,0.1,20,20,40,2X,80,2X,20-40-80,0,1000,0.975974412,188.2909,376.5818
M,200,0.0008,0.1,20,20,40,2X,80,2X,20-40-80,0,1000,0.981254045,192.4098601,384.8197202
M,200,0.0008,0.1,20,20,40,2X,80,2X,20-40-80,0,1000,0.983642798,193.0983849,386.1967699
M,200,0.0008,0.1,20,20,40,2X,80,2X,20-40-80,0,1000,0.980828414,191.5704799,383.1409598
M,200,0.0008,0.1,20,20,40,2X,80,2X,20-40-80,0,1000,0.978705588,190.6565642,381.3131284
M,200,0.0008,0.1,20,20,40,2X,80,2X,20-40-80,0,1000,0.980111195,191.7116447,383.4232894
M,200,0.0008,0.2,40,20,40,2X,80,2X,20-40-80,0,1000,0.985124825,193.3426451,386.6852901
M,200,0.0008,0.2,40,20,40,2X,80,2X,20-40-80,0,1000,0.987670577,194.0043251,388.0086501
M,200,0.0008,0.2,40,20,40,2X,80,2X,20-40-80,0,1000,0.987755029,194.36925,388.7385
M,200,0.0008,0.2,40,20,40,2X,80,2X,20-40-80,0,1000,0.989413922,195.1198801,390.2397601
M,200,0.0008,0.2,40,20,40,2X,80,2X,20-40-80,0,1000,0.987865359,194.4046751,388.8093503
M,200,0.0008,0.2,40,20,40,2X,80,2X,20-40-80,0,1000,0.982406792,192.6041952,385.2083903
M,200,0.0008,0.2,40,20,40,2X,80,2X,20-40-80,0,1000,0.989049479,194.9697801,389.9395602
M,200,0.0008,0.2,40,20,40,2X,80,2X,20-40-80,0,1000,0.990427312,195.088785,390.1775701
M,200,0.0008,0.2,40,20,40,2X,80,2X,20-40-80,0,1000,0.988451602,194.5505389,389.1010779
