mod,nAg,rRep,rOr,rOrX,rAt,rAtX,trial,iso,cco,exp,cc,degIn,degOut,avgDeg,degTot,astk,dirOld,dir,iter,inf,sstk,fda
T7,200,20,30,1.50X,45,1.50X,11,1,2.89,-24.77,0.54,6.97,6.97,6.97,13.93,92,3.37,0.02,160,0.58,1211,0.31
T7,200,20,30,1.50X,45,1.50X,12,1,1.79,-37.66,0.52,6.97,6.97,6.97,13.93,71,2.87,0.01,655,0.54,1345,0.34
T7,200,20,30,1.50X,45,1.50X,13,1,2.43,-3.71,0.54,6.97,6.97,6.97,13.93,61,2.98,0.01,588,0.39,826,0.38
T7,200,20,30,1.50X,45,1.50X,14,1,1.64,-48.69,0.5,6.97,6.97,6.97,13.93,79,3.36,0.02,177,0.84,1721,0.31
T7,200,20,30,1.50X,45,1.50X,15,1,1.77,-40.78,0.52,6.97,6.97,6.97,13.93,45,3.94,0.02,688,0.56,713,0.58
T7,200,20,30,1.50X,45,1.50X,16,1,2.75,2.71,0.54,6.97,6.97,6.97,13.93,88,4.56,0.02,61,0.42,1122,0.37
T7,200,20,30,1.50X,45,1.50X,17,1,2.31,-7.45,0.52,6.97,6.97,6.97,13.93,87,2.88,0.01,1060,0.31,940,0.23
T7,200,20,30,1.50X,45,1.50X,18,1,1.21,-47.39,0.5,6.97,6.97,6.97,13.93,96,4.76,0.02,0,0.95,0,0.32
T7,200,20,30,1.50X,45,1.50X,19,1,2.34,-49.17,0.52,6.97,6.97,6.97,13.93,54,3.88,0.02,445,0.63,559,0.49
T7,200,20,30,1.50X,45,1.50X,2,1,2.43,-51.47,0.54,6.97,6.97,6.97,13.93,54,4.33,0.02,485,0.49,1386,0.56
T7,200,20,30,1.50X,45,1.50X,20,1,1.87,-34.46,0.52,6.97,6.97,6.97,13.93,94,3.75,0.02,272,0.73,825,0.3
T7,200,20,30,1.50X,45,1.50X,21,1,1.62,-17.53,0.53,6.97,6.97,6.97,13.93,108,3.47,0.02,0,0.83,0,0.25
T7,200,20,30,1.50X,45,1.50X,22,1,1.94,-17.09,0.53,6.97,6.97,6.97,13.93,68,3.81,0.02,289,0.72,1711,0.46
T7,200,20,30,1.50X,45,1.50X,23,1,1.78,-42.64,0.51,6.97,6.97,6.97,13.93,97,3.07,0.02,143,0.79,431,0.25
T7,200,20,30,1.50X,45,1.50X,24,1,1.58,-44.37,0.51,6.97,6.97,6.97,13.93,70,3.56,0.02,472,0.65,1450,0.37
T7,200,20,30,1.50X,45,1.50X,3,1,2.72,7.53,0.54,6.97,6.97,6.97,13.93,73,1.79,0.01,455,0.47,816,0.22
T7,200,20,30,1.50X,45,1.50X,4,1,2.54,-5.07,0.54,6.97,6.97,6.97,13.93,73,4.44,0.02,0,0.61,0,0.43
T7,200,20,30,1.50X,45,1.50X,5,1,2.27,-3.81,0.53,6.97,6.97,6.97,13.93,91,5.84,0.03,42,0.67,519,0.46
T7,200,20,30,1.50X,45,1.50X,6,1,2.36,-6.56,0.52,6.97,6.97,6.97,13.93,54,2.56,0.01,683,0.42,475,0.43
T7,200,20,30,1.50X,45,1.50X,7,1,2.58,-14.11,0.52,6.97,6.97,6.97,13.93,77,4.25,0.02,436,0.56,693,0.44
T7,200,20,30,1.50X,45,1.50X,8,1,1.95,-26.74,0.51,6.97,6.97,6.97,13.93,58,3.04,0.02,559,0.54,770,0.41
T7,200,20,30,1.50X,45,1.50X,9,1,1.91,-51.13,0.5,6.97,6.97,6.97,13.93,73,1.17,0.01,1529,0.2,471,0.16
T7,50,20,30,1.50X,45,1.50X,0,1,1.88,-51.74,0.6,6.86,6.86,6.86,13.72,103,3.58,0.07,119,0.6,931,0.96
T7,50,20,30,1.50X,45,1.50X,1,1,2.04,-55.82,0.58,6.86,6.86,6.86,13.72,96,3.22,0.06,432,0.49,1196,0.64
T7,50,20,30,1.50X,45,1.50X,10,1,2.06,-72.52,0.58,6.86,6.86,6.86,13.72,169,2.29,0.05,834,0.34,1166,0.32
T7,50,20,30,1.50X,45,1.50X,11,1,2.9,16.44,0.7,6.86,6.86,6.86,13.72,156,2.26,0.05,0,0.3,0,0.48
T7,50,20,30,1.50X,45,1.50X,12,1,1.74,-71.68,0.61,6.86,6.86,6.86,13.72,190,4.38,0.09,0,0.74,0,0.6
T7,50,20,30,1.50X,45,1.50X,13,1,1.71,-48.78,0.63,6.86,6.86,6.86,13.72,140,3.92,0.08,0,0.55,0,0.7
T7,50,20,30,1.50X,45,1.50X,14,1,1.74,-63.41,0.57,6.86,6.86,6.86,13.72,92,2.28,0.05,841,0.48,771,0.6
T7,50,20,30,1.50X,45,1.50X,15,1,2.39,-23.24,0.67,6.86,6.86,6.86,13.72,156,2.51,0.05,423,0.41,1577,0.42
T7,50,20,30,1.50X,45,1.50X,16,1,2.69,-38.56,0.63,6.86,6.86,6.86,13.72,100,0.61,0.01,1377,0.15,429,0.24
T7,50,20,30,1.50X,45,1.50X,17,1,2.29,-14.8,0.67,6.86,6.86,6.86,13.72,169,5.26,0.11,0,0.55,0,0.52
T7,50,20,30,1.50X,45,1.50X,18,1,1.97,-57.04,0.64,6.86,6.86,6.86,13.72,106,3.02,0.06,0,0.63,0,0.8
T7,50,20,30,1.50X,45,1.50X,19,1,1.2,-65.78,0.55,6.86,6.86,6.86,13.72,245,2.21,0.04,274,0.81,1726,0.34
T7,50,20,30,1.50X,45,1.50X,2,1,1.29,-61.12,0.55,6.86,6.86,6.86,13.72,103,2.9,0.06,486,0.73,1228,0.76
T7,50,20,30,1.50X,45,1.50X,20,1,2.95,-16.43,0.68,6.86,6.86,6.86,13.72,115,3.46,0.07,325,0.38,497,0.72
T7,50,20,30,1.50X,45,1.50X,21,1,1.85,-29.29,0.62,6.86,6.86,6.86,13.72,231,4.28,0.09,0,0.56,0,0.2
T7,50,20,30,1.50X,45,1.50X,22,1,1.93,-55.61,0.62,6.86,6.86,6.86,13.72,145,3.94,0.08,0,0.71,0,0.7
T7,50,20,30,1.50X,45,1.50X,23,1,1.71,-60.55,0.57,6.86,6.86,6.86,13.72,185,3.61,0.07,306,0.58,1694,0.42
T7,50,20,30,1.50X,45,1.50X,24,1,1.41,-44.1,0.55,6.86,6.86,6.86,13.72,91,2.42,0.05,574,0.67,1307,0.68
T7,50,20,30,1.50X,45,1.50X,3,1,1.91,-56.67,0.66,6.86,6.86,6.86,13.72,204,3.89,0.08,0,0.69,0,0.48
T7,50,20,30,1.50X,45,1.50X,4,1,1.6,-50.99,0.57,6.86,6.86,6.86,13.72,118,3.09,0.06,809,0.46,416,0.56
T7,50,20,30,1.50X,45,1.50X,5,1,2.61,-71.49,0.67,6.86,6.86,6.86,13.72,99,4.21,0.08,294,0.48,784,0.84
T7,50,20,30,1.50X,45,1.50X,6,1,2.17,-65.31,0.57,6.86,6.86,6.86,13.72,168,1.1,0.02,1284,0.19,716,0.26
T7,50,20,30,1.50X,45,1.50X,7,1,1.93,-20.84,0.62,6.86,6.86,6.86,13.72,144,3.97,0.08,0,0.56,0,0.58
T7,50,20,30,1.50X,45,1.50X,8,1,1.44,-45.74,0.59,6.86,6.86,6.86,13.72,141,4.31,0.09,0,0.76,0,0.74
T7,50,20,30,1.50X,45,1.50X,9,1,2.14,-62.69,0.62,6.86,6.86,6.86,13.72,103,2.22,0.04,301,0.6,493,0.68
M,100,20,30,1.50X,60,2X,0,1.25,3.08,-51.55,0.74,21.87,21.87,21.87,43.74,195,15.28,0.15,0,0.53,0,0.92
M,100,20,30,1.50X,60,2X,1,1.12,3.11,-51.92,0.78,26.26,26.26,26.26,52.51,239,18.19,0.18,0,0.53,0,0.99
M,100,20,30,1.50X,60,2X,10,1.07,4.04,8.03,0.77,16.08,16.08,16.08,32.17,210,14.95,0.15,0,0.4,0,0.78
M,100,20,30,1.50X,60,2X,11,1.12,3.06,-0.54,0.74,19.4,19.4,19.4,38.8,217,17.07,0.17,0,0.49,0,0.63
M,100,20,30,1.50X,60,2X,12,1.2,3.99,-28.36,0.76,19.26,19.26,19.26,38.51,276,8.71,0.09,0,0.26,0,0.27
M,100,20,30,1.50X,60,2X,13,1.06,3.27,-10.96,0.77,19.82,19.82,19.82,39.65,222,16.39,0.16,0,0.38,0,0.73
M,100,20,30,1.50X,60,2X,14,1.2,3.62,-70,0.77,22.16,22.16,22.16,44.31,201,15.32,0.15,162,0.5,1777,0.69
M,100,20,30,1.50X,60,2X,15,1.01,3.79,-52.2,0.77,20.7,20.7,20.7,41.4,212,5.53,0.06,0,0.2,0,0.25
M,100,20,30,1.50X,60,2X,16,1.13,4,-22.86,0.76,16.24,16.24,16.24,32.48,143,8.97,0.09,0,0.34,0,0.71
M,100,20,30,1.50X,60,2X,17,1.1,2.93,-45.84,0.74,24.34,24.34,24.34,48.69,153,10.52,0.11,0,0.46,0,0.94
M,100,20,30,1.50X,60,2X,18,1.52,3.34,-44.53,0.73,23.82,23.82,23.82,47.63,146,11.19,0.11,0,0.5,0,0.89
M,100,20,30,1.50X,60,2X,19,1.27,3.74,0.24,0.75,21.14,21.14,21.14,42.28,272,6.12,0.06,0,0.26,0,0.35
M,100,20,30,1.50X,60,2X,2,1.42,3.51,-47.88,0.76,24.34,24.34,24.34,48.68,202,24.8,0.25,0,0.63,0,0.91
M,100,20,30,1.50X,60,2X,20,1.03,3.39,1.61,0.74,18.15,18.15,18.15,36.3,172,11.57,0.12,0,0.51,0,0.57
M,100,20,30,1.50X,60,2X,21,1,2.93,-58.56,0.74,22.65,22.65,22.65,45.29,168,13.46,0.13,404,0.46,1027,0.94
M,100,20,30,1.50X,60,2X,22,1.19,2.83,-40.21,0.72,24.52,24.52,24.52,49.05,359,5.03,0.05,0,0.19,0,0.15
M,100,20,30,1.50X,60,2X,23,1.08,3.76,-14.32,0.75,15.3,15.3,15.3,30.59,199,6.89,0.07,0,0.23,0,0.56
M,100,20,30,1.50X,60,2X,24,1.23,3.01,-49.44,0.74,18,18,18,35.99,145,9.11,0.09,140,0.45,1701,0.86
M,100,20,30,1.50X,60,2X,3,1.87,4.65,-53.05,0.75,18.82,18.82,18.82,37.64,231,14.56,0.15,0,0.45,0,0.84
M,100,20,30,1.50X,60,2X,4,1.76,4.35,0.59,0.76,19,19,19,38.01,192,13.01,0.13,245,0.39,1755,0.72
M,100,20,30,1.50X,60,2X,5,1.2,3.41,-75.97,0.75,22.02,22.02,22.02,44.03,154,14.11,0.14,0,0.39,0,0.99
M,100,20,30,1.50X,60,2X,6,1.16,3.71,-22.92,0.76,18.71,18.71,18.71,37.42,269,10.92,0.11,0,0.29,0,0.38
M,100,20,30,1.50X,60,2X,7,1.44,2.61,-58.75,0.72,26.98,26.98,26.98,53.96,175,13.53,0.14,0,0.64,0,0.92
M,100,20,30,1.50X,60,2X,8,1.08,2.2,-67.41,0.74,31.56,31.56,31.56,63.13,175,16.42,0.16,223,0.51,1306,0.89
M,100,20,30,1.50X,60,2X,9,1.13,2.83,-70.32,0.74,25.31,25.31,25.31,50.63,186,21.77,0.22,0,0.58,0,0.98
M,100,20,40,2X,60,1.50X,0,1.12,4.01,-31.15,0.75,15.09,15.09,15.09,30.19,109,3.4,0.03,854,0.23,903,0.44
M,100,20,40,2X,60,1.50X,1,1.05,2.95,-62.8,0.72,32.31,32.31,32.31,64.62,209,13,0.13,0,0.39,0,0.89
M,100,20,40,2X,60,1.50X,10,1.14,2.77,-63.38,0.74,22.03,22.03,22.03,44.07,160,16.9,0.17,0,0.64,0,0.95
M,100,20,40,2X,60,1.50X,11,1.04,2.91,-67.29,0.72,22.57,22.57,22.57,45.14,167,8.62,0.09,523,0.43,539,0.75
M,100,20,40,2X,60,1.50X,12,1.26,2.96,-66.23,0.74,24.19,24.19,24.19,48.38,176,12.89,0.13,852,0.34,1148,0.99
M,100,20,40,2X,60,1.50X,13,1.12,3.68,-10.49,0.76,18.87,18.87,18.87,37.74,259,8.44,0.08,69,0.22,576,0.46
M,100,20,40,2X,60,1.50X,14,1.09,3.47,-59.95,0.76,18.88,18.88,18.88,37.76,165,11.17,0.11,0,0.32,0,0.83
M,100,20,40,2X,60,1.50X,15,1.06,2.53,-58.1,0.74,24.93,24.93,24.93,49.86,225,18.4,0.18,0,0.66,0,0.74
M,100,20,40,2X,60,1.50X,16,1.09,4.38,-39.15,0.75,20.16,20.16,20.16,40.32,223,5.25,0.05,229,0.17,240,0.45
M,100,20,40,2X,60,1.50X,17,1.15,3.81,-1.71,0.75,18.63,18.63,18.63,37.27,136,7.38,0.07,444,0.28,1550,0.34
M,100,20,40,2X,60,1.50X,18,1.08,2.17,-42.67,0.71,26.22,26.22,26.22,52.44,143,14.01,0.14,0,0.77,0,0.83
M,100,20,40,2X,60,1.50X,19,1.1,4.85,-14.1,0.77,18.64,18.64,18.64,37.29,181,11.36,0.11,0,0.39,0,0.7
M,100,20,40,2X,60,1.50X,2,1.05,3.84,-22.03,0.76,14.46,14.46,14.46,28.93,104,3.87,0.04,539,0.26,920,0.35
M,100,20,40,2X,60,1.50X,20,1.53,3.15,-52.13,0.73,27.19,27.19,27.19,54.38,131,7.16,0.07,0,0.37,0,0.65
M,100,20,40,2X,60,1.50X,21,1.32,3.8,-25.36,0.75,14.68,14.68,14.68,29.36,102,3.59,0.04,1007,0.19,445,0.53
M,100,20,40,2X,60,1.50X,22,1.4,2.95,-39.94,0.74,25.99,25.99,25.99,51.98,137,14.77,0.15,428,0.58,688,0.98
M,100,20,40,2X,60,1.50X,23,1.42,3.93,-62.58,0.74,21.86,21.86,21.86,43.73,358,7.89,0.08,0,0.21,0,0.3
M,100,20,40,2X,60,1.50X,24,1.36,3.32,-58.88,0.73,22.56,22.56,22.56,45.11,192,13.28,0.13,0,0.53,0,0.97
M,100,20,40,2X,60,1.50X,3,1.2,3.71,-48.2,0.73,23.47,23.47,23.47,46.94,122,3.91,0.04,889,0.21,958,0.63
M,100,20,40,2X,60,1.50X,4,1.57,3.97,-18.39,0.75,19.03,19.03,19.03,38.05,185,6.85,0.07,0,0.21,0,0.44
M,100,20,40,2X,60,1.50X,5,1.13,3.14,-55.74,0.74,26.26,26.26,26.26,52.52,269,13.59,0.14,0,0.46,0,0.79
M,100,20,40,2X,60,1.50X,6,1.11,4.11,-6.1,0.76,18.58,18.58,18.58,37.17,182,11.6,0.12,0,0.37,0,0.76
M,100,20,40,2X,60,1.50X,7,1.41,3.92,-13.55,0.76,18.57,18.57,18.57,37.14,194,12.35,0.12,5,0.4,507,0.88
M,100,20,40,2X,60,1.50X,8,1.28,3.91,-7.64,0.75,17.16,17.16,17.16,34.31,250,5.26,0.05,0,0.29,0,0.27
M,100,20,40,2X,60,1.50X,9,1.64,3.06,-68.4,0.73,24.51,24.51,24.51,49.02,141,11.99,0.12,539,0.53,1218,0.8
M,200,20,30,1.50X,60,2X,0,1,2.67,-54.17,0.71,30.83,30.83,30.83,61.65,143,13.28,0.07,1,0.4,713,0.62
M,200,20,30,1.50X,60,2X,1,1.23,2.64,-59.71,0.73,31.19,31.19,31.19,62.37,181,20.36,0.1,253,0.7,1747,0.73
M,200,20,30,1.50X,60,2X,10,1.2,2.69,-56.02,0.72,31.13,31.13,31.13,62.26,152,20.22,0.1,0,0.66,0,0.91
M,200,20,30,1.50X,60,2X,11,1.02,2.45,-57.7,0.72,33.23,33.23,33.23,66.46,132,14.13,0.07,0,0.52,0,0.78
M,200,20,30,1.50X,60,2X,12,1.07,2.06,-61.99,0.73,47.05,47.05,47.05,94.11,149,23.17,0.12,147,0.52,1265,0.89
M,200,20,30,1.50X,60,2X,13,1.02,1.21,-42.33,0.69,38.15,38.15,38.15,76.3,168,18.5,0.09,0,0.86,0,0.8
M,200,20,30,1.50X,60,2X,14,1,2.78,9.98,0.73,23.69,23.69,23.69,47.38,184,19.96,0.1,182,0.55,807,0.61
M,200,20,30,1.50X,60,2X,15,1,2.17,-39.72,0.71,38.13,38.13,38.13,76.26,138,12.95,0.06,0,0.4,0,0.68
M,200,20,30,1.50X,60,2X,16,1.15,2.93,-20.77,0.74,35.52,35.52,35.52,71.04,264,34.55,0.17,0,0.74,0,0.76
M,200,20,30,1.50X,60,2X,17,1,2.23,-52.77,0.72,29.41,29.41,29.41,58.83,134,20.05,0.1,0,0.59,0,0.89
M,200,20,30,1.50X,60,2X,18,1.14,2.75,-2.57,0.73,27.65,27.65,27.65,55.29,166,16.27,0.08,0,0.59,0,0.61
M,200,20,30,1.50X,60,2X,19,1.02,2.01,-35.28,0.7,31.29,31.29,31.29,62.58,158,16.79,0.08,0,0.53,0,0.74
M,200,20,30,1.50X,60,2X,2,1.02,2.5,9.33,0.72,26.84,26.84,26.84,53.67,165,22.21,0.11,0,0.5,0,0.86
M,200,20,30,1.50X,60,2X,20,1.15,2.94,-40.13,0.72,33.78,33.78,33.78,67.57,179,21.24,0.11,0,0.55,0,0.81
M,200,20,30,1.50X,60,2X,21,1.12,2.49,-39.98,0.72,37.89,37.89,37.89,75.78,165,23.81,0.12,173,0.61,632,0.83
M,200,20,30,1.50X,60,2X,22,1.05,2.74,-21.26,0.74,36.61,36.61,36.61,73.23,219,22.18,0.11,0,0.42,0,0.89
M,200,20,30,1.50X,60,2X,23,1.01,3.33,-26.83,0.72,23.22,23.22,23.22,46.44,166,14.44,0.07,0,0.49,0,0.6
M,200,20,30,1.50X,60,2X,24,1.24,2.31,-58.85,0.72,39.95,39.95,39.95,79.91,196,20.75,0.1,178,0.53,1822,0.91
M,200,20,30,1.50X,60,2X,3,1.09,2.68,2.2,0.74,28.87,28.87,28.87,57.73,171,25.45,0.13,0,0.48,0,0.87
M,200,20,30,1.50X,60,2X,4,1,3.09,-53.52,0.71,32.57,32.57,32.57,65.14,132,10.15,0.05,696,0.27,1288,0.63
M,200,20,30,1.50X,60,2X,5,1,2.74,-14.28,0.73,41.3,41.3,41.3,82.6,186,30.76,0.15,0,0.66,0,0.94
M,200,20,30,1.50X,60,2X,6,1.01,3.37,-12.55,0.73,28.14,28.14,28.14,56.28,160,18.19,0.09,54,0.37,1946,0.79
M,200,20,30,1.50X,60,2X,7,1.12,3.64,-29.66,0.74,25.32,25.32,25.32,50.63,150,16.68,0.08,45,0.49,761,0.71
M,200,20,30,1.50X,60,2X,8,1.19,2.33,-25.13,0.74,37.37,37.37,37.37,74.73,186,37.6,0.19,0,0.72,0,0.89
M,200,20,30,1.50X,60,2X,9,1.27,2.49,-50.47,0.7,43.25,43.25,43.25,86.5,135,19.23,0.1,0,0.74,0,0.82
M,200,20,40,2X,60,1.50X,0,1,1.5,-76.89,0.7,51.99,51.99,51.99,103.97,100,12.28,0.06,336,0.54,1664,0.87
M,200,20,40,2X,60,1.50X,1,1.22,2.63,-64.22,0.7,44.03,44.03,44.03,88.06,96,15.36,0.08,87,0.53,1206,0.87
M,200,20,40,2X,60,1.50X,10,1.17,2.08,-59.87,0.71,32.67,32.67,32.67,65.34,147,14.36,0.07,186,0.61,998,0.69
M,200,20,40,2X,60,1.50X,11,1.03,2.2,-49.66,0.69,42.87,42.87,42.87,85.75,111,4.8,0.02,1408,0.26,529,0.35
M,200,20,40,2X,60,1.50X,12,1.09,2.24,-53.89,0.71,35.27,35.27,35.27,70.55,130,22.85,0.11,0,0.52,0,0.9
M,200,20,40,2X,60,1.50X,13,1.5,3,-48.76,0.71,36.31,36.31,36.31,72.62,142,15.67,0.08,0,0.63,0,0.78
M,200,20,40,2X,60,1.50X,14,1.01,2.05,-60.38,0.72,45.53,45.53,45.53,91.05,172,18.11,0.09,456,0.68,729,0.75
M,200,20,40,2X,60,1.50X,15,1,2.82,-35.69,0.7,31.36,31.36,31.36,62.73,162,15.07,0.08,574,0.48,1136,0.7
M,200,20,40,2X,60,1.50X,16,1,2.55,-28.6,0.71,28.68,28.68,28.68,57.37,147,16.63,0.08,0,0.5,0,0.63
M,200,20,40,2X,60,1.50X,17,1.02,1.97,-65.55,0.71,38.84,38.84,38.84,77.68,162,21.34,0.11,0,0.56,0,0.7
M,200,20,40,2X,60,1.50X,18,1.66,2.71,-64.69,0.7,40.67,40.67,40.67,81.35,115,23.16,0.12,0,0.68,0,0.99
M,200,20,40,2X,60,1.50X,19,1,1.88,-68.05,0.69,48,48,48,96,141,6.1,0.03,0,0.28,0,0.38
M,200,20,40,2X,60,1.50X,2,1.59,2.74,-19.01,0.71,26.73,26.73,26.73,53.46,167,19.32,0.1,197,0.61,1803,0.82
M,200,20,40,2X,60,1.50X,20,1,2.98,-45.6,0.72,31.04,31.04,31.04,62.07,170,9.87,0.05,504,0.36,772,0.41
M,200,20,40,2X,60,1.50X,21,1.02,2.58,-62.41,0.71,36.75,36.75,36.75,73.5,128,11.97,0.06,0,0.56,0,0.71
M,200,20,40,2X,60,1.50X,22,1,2.65,-51.99,0.71,34.64,34.64,34.64,69.29,118,16.13,0.08,288,0.45,1023,0.89
M,200,20,40,2X,60,1.50X,23,1,2.5,-37.56,0.71,26.52,26.52,26.52,53.03,116,11.72,0.06,146,0.48,497,0.74
M,200,20,40,2X,60,1.50X,24,1.06,1.88,-46.65,0.7,41.05,41.05,41.05,82.1,163,19.28,0.1,67,0.62,1909,0.87
M,200,20,40,2X,60,1.50X,3,1.06,2.3,-5.64,0.71,32.58,32.58,32.58,65.15,154,24.56,0.12,0,0.56,0,0.62
M,200,20,40,2X,60,1.50X,4,1.17,2.18,-64.05,0.69,38.28,38.28,38.28,76.56,156,5.95,0.03,802,0.29,1198,0.34
M,200,20,40,2X,60,1.50X,5,1,2.5,-34.28,0.71,37.7,37.7,37.7,75.41,135,20.3,0.1,24,0.67,1060,0.84
M,200,20,40,2X,60,1.50X,6,1,1.85,-53.63,0.7,37.26,37.26,37.26,74.52,165,17.33,0.09,0,0.63,0,0.6
M,200,20,40,2X,60,1.50X,7,1.14,1.98,-54.43,0.7,33.05,33.05,33.05,66.1,220,23.64,0.12,0,0.54,0,0.65
M,200,20,40,2X,60,1.50X,8,1.49,1.98,-61.3,0.69,40.72,40.72,40.72,81.43,139,13.31,0.07,152,0.71,482,0.75
M,200,20,40,2X,60,1.50X,9,1.83,2.81,-51.84,0.69,38.99,38.99,38.99,77.98,118,26.75,0.13,0,0.78,0,0.92
M,50,20,30,1.50X,60,2X,0,1.49,4.79,-48.34,0.78,10.99,10.99,10.99,21.98,118,2.07,0.04,724,0.29,566,0.42
M,50,20,30,1.50X,60,2X,1,1.49,4.39,-55.66,0.76,14.59,14.59,14.59,29.18,219,9.11,0.18,0,0.46,0,0.96
M,50,20,30,1.50X,60,2X,10,2.02,5.34,-5.21,0.8,9.47,9.47,9.47,18.95,330,6.45,0.13,0,0.29,0,0.58
M,50,20,30,1.50X,60,2X,11,1.73,4.36,-66.98,0.77,12.44,12.44,12.44,24.88,199,8.17,0.16,0,0.39,0,0.92
M,50,20,30,1.50X,60,2X,12,1.63,4.14,-11.98,0.79,13.06,13.06,13.06,26.13,224,11.35,0.23,0,0.5,0,0.76
M,50,20,30,1.50X,60,2X,13,1.67,4.34,-56.03,0.77,10.95,10.95,10.95,21.91,264,8.86,0.18,31,0.4,0,0.86
M,50,20,30,1.50X,60,2X,14,1.22,4.88,7.28,0.78,11.64,11.64,11.64,23.28,262,7.36,0.15,632,0.29,1368,0.7
M,50,20,30,1.50X,60,2X,15,1.18,4.57,-2.85,0.74,12.68,12.68,12.68,25.35,200,4.71,0.09,7,0.23,1993,0.66
M,50,20,30,1.50X,60,2X,16,1.18,3.58,-55.03,0.77,15.42,15.42,15.42,30.84,203,13.91,0.28,61,0.67,0,0.88
M,50,20,30,1.50X,60,2X,17,1.33,3.73,-35.92,0.77,11.94,11.94,11.94,23.88,179,10.47,0.21,71,0.57,1929,0.98
M,50,20,30,1.50X,60,2X,18,1.4,3.87,-45.12,0.76,14.19,14.19,14.19,28.37,186,7.28,0.15,0,0.45,0,0.8
M,50,20,30,1.50X,60,2X,19,1.54,4.39,-79.12,0.76,15.24,15.24,15.24,30.48,222,7.11,0.14,0,0.3,0,0.82
M,50,20,30,1.50X,60,2X,2,2.52,4.58,-66.63,0.75,16.84,16.84,16.84,33.68,243,13.4,0.27,0,0.52,0,0.98
M,50,20,30,1.50X,60,2X,20,1.89,4.21,-68.18,0.75,12.46,12.46,12.46,24.93,237,7.25,0.15,0,0.43,0,0.56
M,50,20,30,1.50X,60,2X,21,1.5,3.31,-53.49,0.78,16.64,16.64,16.64,33.28,334,14.04,0.28,0,0.54,0,0.92
M,50,20,30,1.50X,60,2X,22,1.88,4.95,-17.52,0.79,10.78,10.78,10.78,21.56,378,5.67,0.11,394,0.19,1059,0.22
M,50,20,30,1.50X,60,2X,23,1.54,4.71,-63.9,0.78,10.87,10.87,10.87,21.73,320,5.77,0.12,0,0.19,0,0.42
M,50,20,30,1.50X,60,2X,24,1.53,4.91,-26.56,0.79,10.19,10.19,10.19,20.37,220,5.62,0.11,27,0.28,660,0.64
M,50,20,30,1.50X,60,2X,3,1.41,3.9,-50.41,0.76,13.41,13.41,13.41,26.81,213,11.75,0.24,0,0.54,0,0.94
M,50,20,30,1.50X,60,2X,4,1.72,4.31,-66.86,0.77,11.05,11.05,11.05,22.1,215,5.18,0.1,0,0.3,0,0.5
M,50,20,30,1.50X,60,2X,5,1.21,4.15,-55.48,0.8,12.4,12.4,12.4,24.8,171,3.1,0.06,1261,0.2,635,0.6
M,50,20,30,1.50X,60,2X,6,1.52,3.29,-65.65,0.76,14.84,14.84,14.84,29.68,207,9.35,0.19,0,0.57,0,0.98
M,50,20,30,1.50X,60,2X,7,1.31,4.72,-51.1,0.79,12.63,12.63,12.63,25.26,222,7.91,0.16,434,0.28,623,0.78
M,50,20,30,1.50X,60,2X,8,1.44,5.09,1.35,0.8,9.17,9.17,9.17,18.35,293,5.28,0.11,0,0.17,0,0.56
M,50,20,30,1.50X,60,2X,9,1.43,4.83,-32.56,0.79,10.17,10.17,10.17,20.33,150,2.64,0.05,1064,0.17,548,0.54
M,50,20,40,2X,60,1.50X,0,1.22,4.44,-51.17,0.8,12.85,12.85,12.85,25.7,255,3.32,0.07,1106,0.12,804,0.42
M,50,20,40,2X,60,1.50X,1,1.42,3.42,-71.94,0.75,15.55,15.55,15.55,31.1,264,7.93,0.16,461,0.43,1531,0.62
M,50,20,40,2X,60,1.50X,10,1.55,3.65,-65.56,0.74,14.96,14.96,14.96,29.92,196,3.83,0.08,0,0.27,0,0.78
M,50,20,40,2X,60,1.50X,11,1.65,3.97,-69.32,0.78,13.1,13.1,13.1,26.21,218,8.74,0.17,459,0.44,1541,0.92
M,50,20,40,2X,60,1.50X,12,1.34,2.98,-19.13,0.75,12.29,12.29,12.29,24.58,219,9.79,0.2,0,0.53,0,0.7
M,50,20,40,2X,60,1.50X,13,1.54,4.83,-48.87,0.76,15.42,15.42,15.42,30.85,196,11.57,0.23,330,0.58,950,0.86
M,50,20,40,2X,60,1.50X,14,1.34,3.65,-60.31,0.77,14.16,14.16,14.16,28.32,203,4.48,0.09,1291,0.16,709,0.72
M,50,20,40,2X,60,1.50X,15,1.37,3.85,-59.25,0.78,13.65,13.65,13.65,27.29,200,5.12,0.1,1101,0.28,475,0.72
M,50,20,40,2X,60,1.50X,16,2.3,5.21,-4.84,0.75,11.27,11.27,11.27,22.53,204,1.64,0.03,918,0.13,732,0.28
M,50,20,40,2X,60,1.50X,17,1.54,4.76,-56.91,0.78,12.5,12.5,12.5,25,215,6.78,0.14,0,0.25,0,0.9
M,50,20,40,2X,60,1.50X,18,1.37,5.87,-54.1,0.7,11.83,11.83,11.83,23.66,216,7.24,0.14,638,0.37,874,0.92
M,50,20,40,2X,60,1.50X,19,1.82,4.25,-67.83,0.71,15.32,15.32,15.32,30.65,177,4.18,0.08,232,0.21,552,0.62
M,50,20,40,2X,60,1.50X,2,1.61,5.48,-82.84,0.76,13,13,13,26,176,7.94,0.16,0,0.38,0,0.9
