mod,nAg,agDen,rRep,rOr,rOrX,rAt,rAtX,exp,cco,iso,piso,avgDeg,avgTotDeg
M,200,0.0008,10,20,2X,40,2X,-6.725613769,3,1,0.005,89.79999994,179.5999999
M,200,0.0008,10,20,2X,40,2X,-18.29610164,7,2,0.01,92.99817471,185.9963494
M,200,0.0008,10,20,2X,40,2X,-38.20009404,5,2,0.01,97.15760014,194.3152003
M,200,0.0008,10,20,2X,40,2X,49.87407027,6,1,0.005,73.33724998,146.6745
M,200,0.0008,10,20,2X,40,2X,-0.564572115,5,1,0.005,80.36962473,160.7392495
M,200,0.0008,10,20,2X,40,2X,-17.49130734,6,2,0.01,92.96802536,185.9360507
M,200,0.0008,10,20,2X,40,2X,-25.1023737,4,2,0.01,97.76310003,195.5262001
M,200,0.0008,10,20,2X,40,2X,-14.67596507,5,0,0,90.37107471,180.7421494
M,200,0.0008,10,20,2X,40,2X,-12.23967027,5,1,0.005,90.8950251,181.7900502
M,200,0.0008,10,20,2X,40,2X,-9.016345054,5,1,0.005,87.72467491,175.4493498
M,200,0.0008,10,20,2X,40,2X,-14.02429811,4,1,0.005,95.30249994,190.6049999
M,200,0.0008,10,20,2X,40,2X,-33.8732243,5,2,0.01,98.96367506,197.9273501
M,200,0.0008,20,30,1.50X,45,1.50X,24.90962956,4,1,0.005,71.45514977,142.9102995
M,200,0.0008,20,30,1.50X,45,1.50X,-5.130371174,2,0,0,78.07390003,156.1478001
M,200,0.0008,20,30,1.50X,45,1.50X,-1.722832983,4,1,0.005,73.76724983,147.5344997
M,200,0.0008,20,30,1.50X,45,1.50X,-9.071691589,4,1,0.005,79.15809999,158.3162
M,200,0.0008,20,30,1.50X,45,1.50X,20.77010427,4,1,0.005,72.30964989,144.6192998
M,200,0.0008,20,30,1.50X,45,1.50X,-17.68559397,3,0,0,77.9427001,155.8854002
M,200,0.0008,20,30,1.50X,45,1.50X,18.6637178,2,1,0.005,66.67785027,133.3557005
M,200,0.0008,20,30,1.50X,45,1.50X,16.15263161,4,2,0.01,64.68482504,129.3696501
M,200,0.0008,20,30,1.50X,45,1.50X,-0.719285162,3,1,0.005,77.50680006,155.0136001
M,200,0.0008,20,30,1.50X,45,1.50X,63.95862671,2,0,0,55.11162493,110.2232499
M,200,0.0008,20,30,1.50X,45,1.50X,39.55825076,4,2,0.01,58.60217489,117.2043498
M,200,0.0008,20,30,1.50X,45,1.50X,-14.42036727,5,3,0.015,79.50427502,159.00855
M,200,0.0008,20,30,1.50X,45,1.50X,60.391857,3,1,0.005,58.16087503,116.3217501
M,200,0.0008,20,30,1.50X,45,1.50X,6.655758873,4,1,0.005,73.6021999,147.2043998
M,200,0.0008,20,30,1.50X,45,1.50X,7.73651702,3,1,0.005,76.75347509,153.5069502
M,200,0.0008,20,30,1.50X,45,1.50X,-10.23078133,5,2,0.01,82.65052477,165.3010495
M,200,0.0008,20,30,1.50X,45,1.50X,17.66591475,2,0,0,68.27882483,136.5576497
M,200,0.0008,20,30,1.50X,45,1.50X,6.743045954,4,2,0.01,80.16757481,160.3351496
M,200,0.0008,20,30,1.50X,45,1.50X,18.68657068,2,0,0,71.89007509,143.7801502
M,200,0.0008,20,30,1.50X,45,1.50X,18.36265687,3,0,0,64.92397499,129.84795
M,200,0.0008,20,30,1.50X,45,1.50X,5.891440255,2,0,0,74.32812489,148.6562498
M,200,0.0008,20,30,1.50X,45,1.50X,0.758107891,3,0,0,74.45015011,148.9003002
M,200,0.0008,20,30,1.50X,45,1.50X,5.958480392,4,2,0.01,73.3349254,146.6698508
M,200,0.0008,20,30,1.50X,45,1.50X,-1.20987146,3,1,0.005,70.00020012,140.0004002
M,200,0.0008,20,30,1.50X,45,1.50X,25.11047132,4,2,0.01,65.98902493,131.9780499
M,200,0.0008,20,30,1.50X,60,2X,-0.349133598,2,0,0,107.3843501,214.7687001
M,200,0.0008,20,30,1.50X,60,2X,-7.364619194,2,0,0,106.5861753,213.1723506
M,200,0.0008,20,30,1.50X,60,2X,2.623598308,3,1,0.005,102.85745,205.7149
M,200,0.0008,20,30,1.50X,60,2X,0.062474694,2,0,0,107.288075,214.57615
M,200,0.0008,20,30,1.50X,60,2X,3.321169625,1,0,0,95.79795013,191.5959003
M,200,0.0008,20,30,1.50X,60,2X,18.54091174,2,0,0,94.46247486,188.9249497
M,200,0.0008,20,30,1.50X,60,2X,40.7102304,2,0,0,84.76767494,169.5353499
M,200,0.0008,20,30,1.50X,60,2X,3.677599397,1,0,0,102.8106249,205.6212498
M,200,0.0008,20,30,1.50X,60,2X,18.85306028,2,1,0.005,94.17739986,188.3547997
M,200,0.0008,20,30,1.50X,60,2X,-3.693302953,2,0,0,108.26485,216.5297001
M,200,0.0008,20,30,1.50X,60,2X,-6.368039165,2,0,0,110.7949251,221.5898502
M,200,0.0008,20,30,1.50X,60,2X,17.36419935,2,1,0.005,103.6179748,207.2359496
M,200,0.0008,20,30,1.50X,60,2X,3.235589333,2,0,0,99.55952515,199.1190503
M,200,0.0008,20,30,1.50X,60,2X,4.754402619,2,1,0.005,94.91680012,189.8336002
M,200,0.0008,20,30,1.50X,60,2X,-2.155162381,2,0,0,105.327225,210.65445
M,200,0.0008,20,30,1.50X,60,2X,-9.387174576,2,0,0,108.2890248,216.5780495
M,200,0.0008,20,30,1.50X,60,2X,-7.727760228,2,1,0.005,111.479025,222.9580501
M,200,0.0008,20,30,1.50X,60,2X,2.729499523,3,1,0.005,101.6614252,203.3228503
M,200,0.0008,20,30,1.50X,60,2X,6.884718976,1,0,0,100.25705,200.5141
M,200,0.0008,20,30,1.50X,60,2X,4.05099137,2,1,0.005,102.5510249,205.1020498
M,200,0.0008,20,30,1.50X,60,2X,-6.220951658,2,0,0,109.8071749,219.6143497
M,200,0.0008,20,30,1.50X,60,2X,5.108716858,3,0,0,103.9712001,207.9424001
M,200,0.0008,20,30,1.50X,60,2X,1.657455163,2,1,0.005,100.2583002,200.5166003
M,200,0.0008,20,30,1.50X,60,2X,47.83479267,2,0,0,82.507125,165.01425
M,200,0.0008,20,30,1.50X,60,2X,-2.663573699,3,1,0.005,108.4091249,216.8182499
M,200,0.0008,20,40,2X,60,1.50X,7.76265097,1,0,0,90.19635002,180.3927
M,200,0.0008,20,40,2X,60,1.50X,-9.258132707,1,0,0,102.6924247,205.3848494
M,200,0.0008,20,40,2X,60,1.50X,-19.85230824,2,0,0,109.411825,218.82365
M,200,0.0008,20,40,2X,60,1.50X,-1.188584359,1,0,0,95.56974998,191.1395
M,200,0.0008,20,40,2X,60,1.50X,-7.691594444,1,0,0,101.1184498,202.2368996
M,200,0.0008,20,40,2X,60,1.50X,-17.45272006,1,0,0,105.7294001,211.4588003
M,200,0.0008,20,40,2X,60,1.50X,-15.69625713,2,0,0,109.0528499,218.1056998
M,200,0.0008,20,40,2X,60,1.50X,-14.73729913,2,0,0,108.31915,216.6383001
M,200,0.0008,20,40,2X,60,1.50X,-13.49348937,1,0,0,104.736875,209.4737501
M,200,0.0008,20,40,2X,60,1.50X,-13.37117598,2,1,0.005,103.5602502,207.1205003
M,200,0.0008,20,40,2X,60,1.50X,-13.41917551,1,0,0,105.20815,210.4163
M,200,0.0008,20,40,2X,60,1.50X,-12.88708646,1,0,0,104.7550248,209.5100496
M,200,0.0008,20,40,2X,60,1.50X,-18.37272564,1,0,0,106.56515,213.1302999
M,200,0.0008,20,40,2X,60,1.50X,-18.65836173,2,1,0.005,111.8624749,223.7249498
M,200,0.0008,20,40,2X,60,1.50X,-16.84572813,2,0,0,111.7264248,223.4528497
M,200,0.0008,20,40,2X,60,1.50X,7.825545215,1,0,0,96.86952503,193.7390501
M,200,0.0008,20,40,2X,60,1.50X,0.853076265,2,0,0,99.01494991,198.0298998
M,200,0.0008,20,40,2X,60,1.50X,-8.151000396,1,0,0,100.7471999,201.4943999
M,200,0.0008,20,40,2X,60,1.50X,-10.14823044,2,1,0.005,103.1788251,206.3576503
M,200,0.0008,20,40,2X,60,1.50X,-15.41146487,2,1,0.005,106.531975,213.06395
M,200,0.0008,20,40,2X,60,1.50X,-15.85379815,1,0,0,104.8851752,209.7703503
M,200,0.0008,20,40,2X,60,1.50X,-24.68087598,1,0,0,110.9364502,221.8729003
M,200,0.0008,20,40,2X,60,1.50X,-10.84184391,2,1,0.005,106.8705499,213.7410997
M,200,0.0008,20,40,2X,60,1.50X,-8.99886455,2,1,0.005,102.9478998,205.8957996
M,200,0.0008,20,40,2X,60,1.50X,-19.30554146,2,1,0.005,108.0043002,216.0086004
M,200,0.0008,20,40,2X,80,2X,-7.916578752,1,0,0,138.2732246,276.5464493
M,200,0.0008,20,40,2X,80,2X,-5.338459215,2,1,0.005,139.3530253,278.7060506
M,200,0.0008,20,40,2X,80,2X,-10.32973432,1,0,0,136.4633747,272.9267493
M,200,0.0008,20,40,2X,80,2X,-15.03355327,1,0,0,142.3470754,284.6941508
M,200,0.0008,20,40,2X,80,2X,-21.09428691,1,0,0,146.1775998,292.3551995
M,200,0.0008,20,40,2X,80,2X,-18.35918715,1,0,0,144.9053002,289.8106004
M,200,0.0008,20,40,2X,80,2X,-11.94298611,1,0,0,142.7962994,285.5925989
M,200,0.0008,20,40,2X,80,2X,-15.30581936,1,0,0,142.2334744,284.4669489
M,200,0.0008,20,40,2X,80,2X,-22.77484667,1,0,0,147.9130997,295.8261993
M,200,0.0008,20,40,2X,80,2X,-16.73452574,2,0,0,145.3656495,290.7312989
M,200,0.0008,20,40,2X,80,2X,-2.581323419,1,0,0,133.2381749,266.4763497
M,200,0.0008,20,40,2X,80,2X,-12.32247629,1,0,0,138.5338744,277.0677489
M,200,0.0008,20,40,2X,80,2X,-2.70527959,1,0,0,133.5284753,267.0569505
M,200,0.0008,20,40,2X,80,2X,-12.06079413,1,0,0,137.2599252,274.5198504
M,200,0.0008,20,40,2X,80,2X,-15.30312731,1,0,0,140.0722747,280.1445494
M,200,0.0008,20,40,2X,80,2X,-4.662264666,1,0,0,133.1969999,266.3939999
M,200,0.0008,20,40,2X,80,2X,-5.389322316,1,0,0,133.6408999,267.2817998
M,200,0.0008,20,40,2X,80,2X,-19.35529426,2,0,0,144.4492253,288.8984505
M,200,0.0008,20,40,2X,80,2X,-11.40743593,1,0,0,138.9373505,277.874701
M,200,0.0008,20,40,2X,80,2X,-10.16078079,1,0,0,138.2896253,276.5792506
M,200,0.0008,20,40,2X,80,2X,-14.09029655,1,0,0,141.7054493,283.4108985
M,200,0.0008,20,40,2X,80,2X,-4.425246338,1,0,0,131.8597502,263.7195004
M,200,0.0008,20,40,2X,80,2X,-20.26261388,1,0,0,146.3229747,292.6459494
M,200,0.0008,20,40,2X,80,2X,-16.51708662,2,0,0,142.4220998,284.8441995
M,200,0.0008,20,40,2X,80,2X,-13.29184664,1,0,0,140.8531746,281.7063492
M,50,0.0002,10,15,1.50X,22,1.50X,785.6106676,6,2,0.04,24.03919998,48.07839996
M,50,0.0002,10,15,1.50X,22,1.50X,1142.772594,10,2,0.04,17.74309998,35.48619996
M,50,0.0002,10,15,1.50X,22,1.50X,1243.538166,8,3,0.06,18.97120006,37.94240013
M,50,0.0002,10,15,1.50X,22,1.50X,1043.45696,6,2,0.04,18.65479998,37.30959997
M,50,0.0002,10,15,1.50X,22,1.50X,978.7674816,12,6,0.12,18.30690008,36.61380016
M,50,0.0002,10,15,1.50X,22,1.50X,1311.491253,14,7,0.14,16.21309996,32.42619992
M,50,0.0002,10,15,1.50X,22,1.50X,769.3931346,5,1,0.02,24.67980008,49.35960015
M,50,0.0002,10,15,1.50X,22,1.50X,1028.091461,8,5,0.1,18.46090003,36.92180007
M,50,0.0002,10,15,1.50X,22,1.50X,894.3505006,7,2,0.04,21.05600002,42.11200005
M,50,0.0002,10,15,1.50X,22,1.50X,889.5035059,7,2,0.04,20.9111,41.82219999
M,50,0.0002,10,15,1.50X,22,1.50X,892.5136755,8,1,0.02,18.69729996,37.39459993
M,50,0.0002,10,15,1.50X,22,1.50X,819.7336122,7,1,0.02,21.73520004,43.47040009
M,50,0.0002,10,15,1.50X,22,1.50X,708.4902632,7,2,0.04,23.00120004,46.00240007
M,50,0.0002,10,15,1.50X,22,1.50X,620.9784353,6,3,0.06,24.39959995,48.79919991
M,50,0.0002,10,15,1.50X,22,1.50X,1384.249452,11,2,0.04,15.37579999,30.75159998
M,50,0.0002,10,15,1.50X,22,1.50X,1135.512097,6,1,0.02,18.60660007,37.21320014
M,50,0.0002,10,15,1.50X,22,1.50X,873.5632276,12,6,0.12,19.72529994,39.45059988
M,50,0.0002,10,15,1.50X,22,1.50X,993.1496313,8,4,0.08,20.22180006,40.44360011
M,50,0.0002,10,15,1.50X,22,1.50X,856.48143,10,6,0.12,19.20600004,38.41200007
M,50,0.0002,10,15,1.50X,22,1.50X,1036.122934,9,3,0.06,17.03440007,34.06880014
M,50,0.0002,10,15,1.50X,22,1.50X,1119.50967,8,4,0.08,18.0445,36.089
M,50,0.0002,10,15,1.50X,22,1.50X,687.1099207,7,2,0.04,24.38800001,48.77600002
M,50,0.0002,10,15,1.50X,22,1.50X,978.6725017,9,4,0.08,18.66089999,37.32179998
M,50,0.0002,10,15,1.50X,22,1.50X,1164.315901,6,0,0,18.35139998,36.70279996
M,50,0.0002,10,15,1.50X,22,1.50X,711.0093873,8,4,0.08,23.75900001,47.51800001
M,50,0.0002,10,15,1.50X,30,2X,1127.193633,9,2,0.04,21.97890008,43.95780016
M,50,0.0002,10,15,1.50X,30,2X,549.7771141,5,2,0.04,31.68740003,63.37480005
M,50,0.0002,10,15,1.50X,30,2X,786.4864842,7,3,0.06,27.49550003,54.99100006
M,50,0.0002,10,15,1.50X,30,2X,479.4743606,3,1,0.02,33.76460003,67.52920006
M,50,0.0002,10,15,1.50X,30,2X,681.2037975,4,0,0,30.99279999,61.98559998
M,50,0.0002,10,15,1.50X,30,2X,757.3304208,6,3,0.06,28.23540002,56.47080004
M,50,0.0002,10,15,1.50X,30,2X,575.0553673,4,1,0.02,31.8767999,63.7535998
M,50,0.0002,10,15,1.50X,30,2X,637.5757993,5,1,0.02,31.63389997,63.26779995
M,50,0.0002,10,15,1.50X,30,2X,831.4319906,5,1,0.02,29.24650006,58.49300013
M,50,0.0002,10,15,1.50X,30,2X,1144.074652,6,2,0.04,22.9615,45.92299999
M,50,0.0002,10,15,1.50X,30,2X,1012.412929,6,1,0.02,25.43539996,50.87079991
M,50,0.0002,10,15,1.50X,30,2X,750.6020474,6,0,0,26.42759987,52.85519975
M,50,0.0002,10,15,1.50X,30,2X,1091.392749,6,0,0,23.721,47.442
M,50,0.0002,10,15,1.50X,30,2X,1174.57014,6,0,0,23.03210006,46.06420012
M,50,0.0002,10,15,1.50X,30,2X,582.1946896,6,2,0.04,29.94179997,59.88359995
M,50,0.0002,10,15,1.50X,30,2X,1231.200888,8,3,0.06,23.88599996,47.77199992
M,50,0.0002,10,15,1.50X,30,2X,607.5179119,6,3,0.06,31.54069994,63.08139988
M,50,0.0002,10,15,1.50X,30,2X,834.6509979,7,5,0.1,26.63300004,53.26600008
M,50,0.0002,10,15,1.50X,30,2X,697.1506724,5,0,0,28.3474999,56.69499979
M,50,0.0002,10,15,1.50X,30,2X,1378.572307,8,1,0.02,21.30699999,42.61399998
M,50,0.0002,10,15,1.50X,30,2X,892.0344278,8,5,0.1,25.16089995,50.32179991
M,50,0.0002,10,15,1.50X,30,2X,1308.361485,7,2,0.04,22.2139,44.4278
M,50,0.0002,10,15,1.50X,30,2X,593.973028,6,2,0.04,30.37489999,60.74979998
M,50,0.0002,10,15,1.50X,30,2X,804.732232,7,2,0.04,25.36090003,50.72180007
M,50,0.0002,10,15,1.50X,30,2X,967.0943604,7,2,0.04,23.16330002,46.32660004
M,50,0.0002,10,20,2X,30,1.50X,827.6944453,4,0,0,25.53220002,51.06440004
M,50,0.0002,10,20,2X,30,1.50X,821.1926053,9,6,0.12,25.71909999,51.43819999
M,50,0.0002,10,20,2X,30,1.50X,1153.954406,7,2,0.04,23.281,46.56200001
M,50,0.0002,10,20,2X,30,1.50X,1297.8393,5,0,0,22.14630004,44.29260009
M,50,0.0002,10,20,2X,30,1.50X,865.3414262,4,1,0.02,28.98090004,57.96180008
M,50,0.0002,10,20,2X,30,1.50X,715.6320271,5,1,0.02,29.16569997,58.33139994
M,50,0.0002,10,20,2X,30,1.50X,558.0211458,5,3,0.06,32.20080003,64.40160006
M,50,0.0002,10,20,2X,30,1.50X,1155.153324,7,2,0.04,22.64210005,45.2842001
M,50,0.0002,10,20,2X,30,1.50X,1212.142937,8,3,0.06,22.4672,44.9344
M,50,0.0002,10,20,2X,30,1.50X,1025.800239,4,0,0,27.33720008,54.67440016
M,50,0.0002,10,20,2X,30,1.50X,818.3297134,4,1,0.02,28.11080004,56.22160008
M,50,0.0002,10,20,2X,30,1.50X,760.2758803,6,2,0.04,26.36249996,52.72499992
M,50,0.0002,10,20,2X,30,1.50X,648.9024655,6,2,0.04,28.56739993,57.13479986
M,50,0.0002,10,20,2X,30,1.50X,1000.525226,6,1,0.02,22.19520003,44.39040006
M,50,0.0002,10,20,2X,30,1.50X,448.3876223,4,2,0.04,35.33089998,70.66179996
M,50,0.0002,10,20,2X,30,1.50X,1315.860065,8,3,0.06,22.84859997,45.69719994
M,50,0.0002,10,20,2X,30,1.50X,516.2698426,3,1,0.02,30.92960003,61.85920006
M,50,0.0002,10,20,2X,30,1.50X,993.0220474,6,2,0.04,24.56539997,49.13079994
M,50,0.0002,10,20,2X,30,1.50X,760.5555677,5,2,0.04,29.62250009,59.24500017
M,50,0.0002,10,20,2X,30,1.50X,811.6083785,6,3,0.06,25.55729997,51.11459993
M,50,0.0002,10,20,2X,30,1.50X,998.3122045,6,2,0.04,23.80079995,47.60159989
M,50,0.0002,10,20,2X,30,1.50X,245.8546374,4,3,0.06,33.25390001,66.50780003
M,50,0.0002,10,20,2X,30,1.50X,996.51333,6,1,0.02,26.43959997,52.87919994
M,50,0.0002,10,20,2X,30,1.50X,1136.831486,7,2,0.04,23.87909997,47.75819994
M,50,0.0002,10,20,2X,30,1.50X,530.7575399,4,0,0,32.13989998,64.27979996
M,50,0.0002,10,20,2X,40,2X,1142.610514,6,0,0,25.0624,50.1248
M,50,0.0002,10,20,2X,40,2X,286.4037181,3,1,0.02,37.32959996,74.65919992
M,50,0.0002,10,20,2X,40,2X,502.3110153,2,0,0,39.54220018,79.08440037
M,50,0.0002,10,20,2X,40,2X,945.6555838,5,3,0.06,31.4745001,62.94900021
M,50,0.0002,10,20,2X,40,2X,630.036018,3,0,0,34.58780005,69.17560009
M,50,0.0002,10,20,2X,40,2X,843.5245841,5,2,0.04,30.04289989,60.08579978
M,50,0.0002,10,20,2X,40,2X,963.1781401,6,2,0.04,26.30989985,52.61979969
M,50,0.0002,10,20,2X,40,2X,639.2165055,5,2,0.04,35.81169983,71.62339966
M,50,0.0002,10,20,2X,40,2X,539.454479,6,2,0.04,35.72719993,71.45439985
M,50,0.0002,10,20,2X,40,2X,1082.391229,5,0,0,27.30149999,54.60299998
M,50,0.0002,10,20,2X,40,2X,889.0036298,4,1,0.02,32.5852999,65.1705998
M,50,0.0002,10,20,2X,40,2X,953.7635662,6,1,0.02,28.0201001,56.0402002
M,50,0.0002,10,20,2X,40,2X,653.6012014,3,1,0.02,34.05440007,68.10880014
M,50,0.0002,10,20,2X,40,2X,491.9230509,3,0,0,35.75079986,71.50159971
M,50,0.0002,10,20,2X,40,2X,438.9526957,3,0,0,36.76380007,73.52760014
M,50,0.0002,10,20,2X,40,2X,907.0662525,5,2,0.04,32.61909996,65.23819992
M,50,0.0002,10,20,2X,40,2X,593.7484223,4,2,0.04,34.39880006,68.79760012
M,50,0.0002,10,20,2X,40,2X,723.8439476,3,0,0,32.91539996,65.83079992
M,50,0.0002,10,20,2X,40,2X,669.9135638,4,0,0,35.11869998,70.23739996
M,50,0.0002,10,20,2X,40,2X,897.1043497,5,1,0.02,31.08629989,62.17259977
M,50,0.0002,10,20,2X,40,2X,668.4227115,5,1,0.02,33.10140001,66.20280003
M,50,0.0002,10,20,2X,40,2X,684.3161826,5,2,0.04,32.52729988,65.05459976
M,50,0.0002,10,20,2X,40,2X,443.9901436,6,3,0.06,35.45990005,70.91980009
M,50,0.0002,10,20,2X,40,2X,354.6552925,3,1,0.02,39.50430013,79.00860025
M,50,0.0002,10,20,2X,40,2X,353.104022,4,2,0.04,37.60599997,75.21199993
M,50,0.0002,20,30,1.50X,45,1.50X,334.7442419,3,0,0,34.92039967,69.84079933
M,50,0.0002,20,30,1.50X,45,1.50X,323.544638,4,2,0.04,36.54150028,73.08300056
M,50,0.0002,20,30,1.50X,45,1.50X,265.4250264,2,1,0.02,35.00189981,70.00379963
M,50,0.0002,20,30,1.50X,45,1.50X,1200.564046,6,2,0.04,26.13070024,52.26140047
M,50,0.0002,20,30,1.50X,45,1.50X,409.6717068,3,0,0,34.80729996,69.61459991
M,50,0.0002,20,30,1.50X,45,1.50X,640.3094052,2,0,0,35.5822998,71.16459961
M,50,0.0002,20,30,1.50X,45,1.50X,927.1063171,3,1,0.02,26.15730002,52.31460005
M,50,0.0002,20,30,1.50X,45,1.50X,576.7043979,4,1,0.02,27.61589979,55.23179958
M,50,0.0002,20,30,1.50X,45,1.50X,1055.033559,5,0,0,25.75419973,51.50839947
M,50,0.0002,20,30,1.50X,45,1.50X,758.5674184,5,2,0.04,29.10930023,58.21860045
M,50,0.0002,20,30,1.50X,45,1.50X,404.178863,3,1,0.02,33.76139997,67.52279993
M,50,0.0002,20,30,1.50X,45,1.50X,513.3845091,4,1,0.02,33.59289988,67.18579975
M,50,0.0002,20,30,1.50X,45,1.50X,519.7404507,3,0,0,33.69399978,67.38799955
M,50,0.0002,20,30,1.50X,45,1.50X,758.1375325,4,0,0,30.40710004,60.81420008
M,50,0.0002,20,30,1.50X,45,1.50X,894.5125088,6,2,0.04,26.93259977,53.86519955
M,50,0.0002,20,30,1.50X,45,1.50X,1056.378688,4,1,0.02,27.73439982,55.46879965
M,50,0.0002,20,30,1.50X,45,1.50X,418.5910814,4,0,0,34.65060014,69.30120028
M,50,0.0002,20,30,1.50X,45,1.50X,388.7031199,4,2,0.04,36.06160002,72.12320004
M,50,0.0002,20,30,1.50X,45,1.50X,416.2156355,3,0,0,34.76899977,69.53799953
M,50,0.0002,20,30,1.50X,45,1.50X,459.9631051,4,2,0.04,33.73110016,67.46220032
M,50,0.0002,20,30,1.50X,45,1.50X,541.3243029,4,1,0.02,31.6320998,63.2641996
M,50,0.0002,20,30,1.50X,45,1.50X,740.7627701,5,1,0.02,29.56169991,59.12339983
M,50,0.0002,20,30,1.50X,45,1.50X,776.1589953,3,0,0,30.75929998,61.51859997
M,50,0.0002,20,30,1.50X,45,1.50X,178.5836078,3,0,0,37.85949965,75.71899929
M,50,0.0002,20,30,1.50X,45,1.50X,1060.682441,6,3,0.06,26.50909996,53.01819992
M,50,0.0002,20,30,1.50X,60,2X,598.5119325,3,1,0.02,30.91189995,61.8237999
M,50,0.0002,20,30,1.50X,60,2X,262.5668986,2,0,0,38.71459999,77.42919998
M,50,0.0002,20,30,1.50X,60,2X,700.986238,4,1,0.02,33.59929994,67.19859987
M,50,0.0002,20,30,1.50X,60,2X,403.6324359,3,1,0.02,35.43569996,70.87139992
M,50,0.0002,20,30,1.50X,60,2X,215.529441,2,0,0,39.32210003,78.64420006
M,50,0.0002,20,30,1.50X,60,2X,813.560801,4,0,0,31.35990002,62.71980003
M,50,0.0002,20,30,1.50X,60,2X,639.1673527,3,0,0,35.50090001,71.00180002
M,50,0.0002,20,30,1.50X,60,2X,427.0870964,4,1,0.02,33.68699998,67.37399996
M,50,0.0002,20,30,1.50X,60,2X,291.3163117,3,0,0,40.946,81.89200001
M,50,0.0002,20,30,1.50X,60,2X,657.6224081,4,2,0.04,36.84880006,73.69760012
M,50,0.0002,20,30,1.50X,60,2X,328.5888033,2,0,0,37.28750003,74.57500006
M,50,0.0002,20,30,1.50X,60,2X,504.4737355,3,0,0,34.62549988,69.25099976
M,50,0.0002,20,30,1.50X,60,2X,657.0231551,3,0,0,35.54909996,71.09819992
M,50,0.0002,20,30,1.50X,60,2X,719.026758,4,1,0.02,33.31150004,66.62300009
M,50,0.0002,20,30,1.50X,60,2X,361.7548458,2,0,0,39.57870008,79.15740017
M,50,0.0002,20,30,1.50X,60,2X,248.6682,2,0,0,39.05779999,78.11559998
M,50,0.0002,20,30,1.50X,60,2X,187.9677114,2,0,0,42.92389999,85.84779999
M,50,0.0002,20,30,1.50X,60,2X,693.9027232,5,1,0.02,31.95750001,63.91500002
M,50,0.0002,20,30,1.50X,60,2X,240.6197893,2,1,0.02,37.112,74.224
M,50,0.0002,20,30,1.50X,60,2X,525.9238615,2,0,0,33.16679997,66.33359995
M,50,0.0002,20,30,1.50X,60,2X,422.0003548,2,0,0,37.98639997,75.97279995
M,50,0.0002,20,30,1.50X,60,2X,285.4886754,2,0,0,40.52020004,81.04040009
M,50,0.0002,20,30,1.50X,60,2X,570.0131028,3,0,0,34.08679997,68.17359995
M,50,0.0002,20,30,1.50X,60,2X,701.4387086,2,0,0,36.00549995,72.01099991
M,50,0.0002,20,30,1.50X,60,2X,358.3821887,2,0,0,37.49860006,74.99720013
M,50,0.0002,20,40,2X,60,1.50X,347.6325617,4,1,0.02,40.20419994,80.40839989
M,50,0.0002,20,40,2X,60,1.50X,782.3501411,3,0,0,31.88029995,63.7605999
M,50,0.0002,20,40,2X,60,1.50X,614.7222776,2,0,0,35.38579999,70.77159998
M,50,0.0002,20,40,2X,60,1.50X,434.7682287,1,0,0,34.91680004,69.83360008
M,50,0.0002,20,40,2X,60,1.50X,262.1934938,3,1,0.02,38.96560011,77.93120022
M,50,0.0002,20,40,2X,60,1.50X,254.8555074,2,0,0,35.09699995,70.1939999
M,50,0.0002,20,40,2X,60,1.50X,503.9323972,3,0,0,37.7365,75.47299999
M,50,0.0002,20,40,2X,60,1.50X,331.5922162,2,1,0.02,33.8848,67.76960001
M,50,0.0002,20,40,2X,60,1.50X,431.775218,3,1,0.02,36.94259998,73.88519997
M,50,0.0002,20,40,2X,60,1.50X,464.2922956,3,1,0.02,39.64949997,79.29899994
M,50,0.0002,20,40,2X,60,1.50X,618.1170132,2,0,0,34.12519998,68.25039995
M,50,0.0002,20,40,2X,60,1.50X,196.5648778,1,0,0,39.95590008,79.91180016
M,50,0.0002,20,40,2X,60,1.50X,381.6057578,2,0,0,34.9457,69.89139999
M,50,0.0002,20,40,2X,60,1.50X,393.2047651,2,0,0,39.24639992,78.49279984
M,50,0.0002,20,40,2X,60,1.50X,362.0076844,3,2,0.04,32.4115,64.82299999
M,50,0.0002,20,40,2X,60,1.50X,198.6824971,2,0,0,40.21950001,80.43900002
M,50,0.0002,20,40,2X,60,1.50X,700.0444085,3,1,0.02,35.31479997,70.62959993
M,50,0.0002,20,40,2X,60,1.50X,399.7440311,2,0,0,34.85330003,69.70660006
M,50,0.0002,20,40,2X,60,1.50X,220.6609008,2,0,0,37.85749999,75.71499998
M,50,0.0002,20,40,2X,60,1.50X,310.680768,2,0,0,37.24749997,74.49499994
M,50,0.0002,20,40,2X,60,1.50X,249.23972,3,1,0.02,39.19250003,78.38500006
M,50,0.0002,20,40,2X,60,1.50X,571.9645399,2,0,0,31.58360003,63.16720005
M,50,0.0002,20,40,2X,60,1.50X,394.1006384,3,1,0.02,32.24820001,64.49640001
M,50,0.0002,20,40,2X,60,1.50X,339.4712933,2,0,0,39.68309996,79.36619991
M,50,0.0002,20,40,2X,60,1.50X,418.8256971,2,0,0,40.64800001,81.29600002
M,50,0.0002,20,40,2X,80,2X,264.9987614,1,0,0,40.03580008,80.07160015
M,50,0.0002,20,40,2X,80,2X,173.2097545,1,0,0,44.88639999,89.77279999
